,Lake ID,Lake Name,Lake County,Nearest Town,Lake Coordinates,Lake Area,Littoral Area,Lake Depth,Mean Depth,Water Access Sites
966,11031700,Middle Sucker,Cass,Cass Lake,"[-94.422068, 47.348517]",286.07,150.0,20.0,0.0,[]
967,11020700,Mile,Cass,Baxter,"[-94.328502, 46.344979]",0.0,0.0,0.0,0.0,[]
968,11089200,Million,Cass,Walker,"[-94.624056, 47.011588]",21.98,0.0,20.0,0.0,[]
969,11011400,Mitten,Cass,Longville,"[-94.062193, 46.930502]",112.66,97.0,28.0,0.0,[]
970,11029600,Moccasin,Cass,Hackensack,"[-94.363447, 46.992759]",272.41,109.0,95.0,0.0,['was01083']
971,11007800,Moon,Cass,Tobique,"[-94.012116, 47.063189]",0.0,0.0,0.0,0.0,[]
972,11042400,Moose,Cass,Graff,"[-94.578618, 46.599443]",0.0,0.0,0.0,0.0,[]
973,11000600,Morrison,Cass,Mae,"[-93.879191, 46.822462]",164.38,160.0,49.0,0.0,[]
974,11048500,Moss,Cass,Cass Lake,"[-94.575496, 47.316649]",0.0,0.0,0.0,0.0,[]
975,11010000,Mud,Cass,Elevenmile Corner,"[-93.965352, 47.256382]",0.0,0.0,0.0,0.0,"['was01085', 'was02460', 'was01086']"
976,11038500,Mud,Cass,Hackensack,"[-94.497795, 46.910073]",0.0,0.0,0.0,0.0,[]
977,11004700,Mule,Cass,Outing,"[-93.995075, 46.846422]",61.46,40.0,45.0,0.0,[]
978,11020000,Mule,Cass,Longville,"[-94.263986, 46.911844]",524.58,182.0,47.0,0.0,"['was00513', 'was01322']"
979,11047900,Muskrat,Cass,Hackensack,"[-94.597168, 46.983991]",0.0,0.0,0.0,0.0,[]
980,11044900,North Haynes,Cass,Chamberlain,"[-94.634859, 46.882895]",0.0,0.0,0.0,0.0,[]
981,11030700,Norway,Cass,Pine River,"[-94.398897, 46.738826]",514.89,514.89,12.0,0.0,"['was00722', 'was00640']"
983,31077500,No-ta-she-bun,Itasca,Remer,"[-93.772516, 47.15277]",239.16,72.0,45.0,0.0,['was01091']
984,11013700,Nushka,Cass,Bena,"[-94.092622, 47.329018]",0.0,0.0,0.0,0.0,[]
985,11007400,Ododikossi,Cass,Remer,"[-94.00237, 47.040134]",0.0,0.0,0.0,0.0,[]
986,11024400,One,Cass,Pontoria,"[-94.334856, 46.859086]",72.51,0.0,35.0,0.0,[]
987,11035500,Ox Yoke,Cass,Backus,"[-94.462643, 46.869728]",186.73,88.0,42.0,0.0,['was02458']
988,11007500,Oxbow,Cass,Remer,"[-93.99167, 47.031627]",0.0,0.0,0.0,0.0,[]
989,11038100,Poquet,Cass,Hackensack,"[-94.505203, 46.916805]",144.74,95.8,19.0,0.0,[]
990,11005500,Pavelgrit,Cass,Outing,"[-94.014279, 46.828559]",17.61,16.0,25.0,0.0,[]
991,11045900,Perch,Cass,Hackensack,"[-94.595877, 46.91852]",0.0,0.0,0.0,0.0,[]
992,11082600,Perch,Cass,Backus,"[-94.612492, 46.817588]",12.5,7.8,39.0,0.0,[]
993,11038000,Peterson,Cass,Hackensack,"[-94.51232, 46.941583]",0.0,0.0,0.0,0.0,[]
994,11012600,Phelon,Cass,Inguadona,"[-94.075576, 47.022131]",17.55,16.0,45.0,0.0,[]
995,11026700,Pick,Cass,Pontoria,"[-94.350323, 46.938005]",0.0,0.0,0.0,0.0,[]
996,11035200,Pickerel,Cass,Hackensack,"[-94.462999, 46.886884]",65.76,41.5,18.0,0.0,[]
997,11041500,Pike Bay,Cass,Cass Lake,"[-94.568743, 47.352951]",4751.34,2238.0,95.0,25.0,['was00714']
998,11032000,Pillager,Cass,Pillager,"[-94.477808, 46.368405]",205.01,72.0,39.0,0.0,['was02372']
999,11029200,Pine,Cass,Whipholt,"[-94.382872, 47.025168]",260.5,113.0,25.0,12.0,['was00720']
1000,11041100,Pine Mountain,Cass,Backus,"[-94.533539, 46.823691]",1612.44,737.0,80.0,0.0,['was02457']
1001,11011000,Pistol,Cass,Outing,"[-94.087689, 46.81619]",74.17,63.0,20.0,0.0,[]
1002,11038300,Pleasant,Cass,Hackensack,"[-94.474591, 46.913536]",1099.18,410.0,72.0,0.0,['was02275']
1003,11023400,Ponto,Cass,Backus,"[-94.337957, 46.872052]",388.05,102.0,60.0,0.0,['was00867']
1004,11013400,Portage,Cass,Tobique,"[-94.113133, 47.080771]",0.0,0.0,0.0,0.0,[]
1005,11020400,Portage,Cass,Bena,"[-94.311745, 47.343273]",1538.62,674.0,55.0,0.0,['was00628']
1006,11047600,Portage,Cass,Hackensack,"[-94.553305, 47.010066]",277.27,95.0,84.0,0.0,[]
1007,11049000,Portage,Cass,Cass Lake,"[-94.599793, 47.278442]",360.66,168.0,65.0,0.0,[]
1008,11025900,Primer,Cass,Longville,"[-94.306573, 46.971756]",42.54,30.0,37.0,0.0,[]
1009,11035600,Rainy,Cass,Backus,"[-94.450694, 46.844728]",129.39,93.0,29.0,0.0,[]
1010,11028500,Rat,Cass,Whipholt,"[-94.381784, 47.045801]",87.3,35.0,35.0,0.0,[]
1011,11022000,Ray,Cass,Nisswa,"[-94.331336, 46.522193]",142.74,112.0,27.0,0.0,[]
1013,11013800,Rice,Cass,Bena,"[-94.071481, 47.338192]",0.0,0.0,0.0,0.0,[]
1014,11016200,Rice,Cass,Inguadona,"[-94.165032, 46.963415]",270.18,193.0,30.0,0.0,[]
1015,11032100,Rice,Cass,Pillager,"[-94.493873, 46.374271]",0.0,0.0,0.0,0.0,[]
1016,11040200,Rice,Cass,Baker (Cass),"[-94.499271, 47.105773]",0.0,0.0,0.0,0.0,[]
1017,11032400,Rock,Cass,Casino,"[-94.474542, 46.426564]",261.01,235.0,17.0,0.0,['was02340']
1018,11004300,Roosevelt,Cass,Outing,"[-93.963017, 46.817264]",1510.59,390.0,129.0,0.0,['was00862']
1019,18039800,Roy,Crow Wing,Nisswa,"[-94.321841, 46.51609]",319.67,129.0,26.0,0.0,[]
1020,11001900,Sailor,Cass,Shovel Lake,"[-93.807869, 47.023632]",0.0,0.0,0.0,0.0,[]
1021,11036100,Sanborn,Cass,Backus,"[-94.453254, 46.831664]",220.31,84.0,48.0,0.0,['was02022']
1022,11027500,Sand,Cass,Longville,"[-94.339754, 46.908846]",40.67,40.67,8.0,0.0,['was00865']
1023,11027900,Sand,Cass,Hackensack,"[-94.33892, 46.901549]",149.17,53.0,54.0,0.0,[]
1024,11021100,Ruth,Cass,East Gull Lake,"[-94.337005, 46.42493]",93.91,47.0,42.0,0.0,[]
1025,11032600,Shafer,Cass,East Gull Lake,"[-94.426955, 46.43601]",0.0,0.0,0.0,0.0,['was00106']
1026,11016600,Shurd,Cass,Longville,"[-94.210463, 46.957208]",49.19,30.0,67.0,0.0,[]
1027,18040400,Sibley,Crow Wing,Pequot Lakes,"[-94.32439, 46.592749]",444.24,255.0,40.0,0.0,['was00355']
1028,11020200,Silver,Cass,Longville,"[-94.289069, 47.006947]",121.25,69.0,20.0,0.0,['was00864']
1029,11014600,Six Mile,Cass,Bena,"[-94.14572, 47.311638]",1323.03,606.0,68.0,0.0,['was02342']
1030,11002700,Skunk,Cass,Days High Landing,"[-93.805978, 47.193925]",0.0,0.0,0.0,0.0,[]
1031,11045600,Sleepy Island,Cass,Backus,"[-94.588469, 46.834478]",15.3,3.2,23.0,0.0,[]
1032,11024500,Smiley,Cass,Pontoria,"[-94.363438, 46.846589]",0.0,0.0,0.0,0.0,[]
1033,18022000,Smokey Hollow,Crow Wing,Outing,"[-93.944336, 46.803547]",125.48,52.0,25.0,0.0,['was00860']
1034,11005100,Snake,Cass,Outing,"[-93.98302, 46.84598]",29.46,9.0,32.0,0.0,[]
1035,11045000,South Haynes,Cass,Oshawa (Cass),"[-94.638273, 46.87007]",0.0,0.0,0.0,0.0,[]
1036,11029700,South Stocking,Cass,Longville,"[-94.397082, 46.992907]",45.82,23.5,44.0,12.0,[]
1037,11050000,Spider,Cass,Pine River,"[-94.664534, 46.669443]",144.91,75.0,17.0,0.0,['was00622']
1038,11051200,Spot,Cass,Oshawa (Cass),"[-94.702774, 46.727797]",0.0,0.0,0.0,0.0,[]
1039,11002200,Spring,Cass,Remer,"[-93.88031, 47.122571]",89.84,32.0,46.0,0.0,[]
1040,11026600,Squeedunk,Cass,Hackensack,"[-94.33389, 46.938018]",16.88,13.0,35.0,9.0,[]
1041,11050400,Steamboat,Cass,Cass Lake,"[-94.660801, 47.264544]",1755.68,532.0,93.0,0.0,['was00390']
1043,11011600,Stevens,Cass,Longville,"[-94.077544, 46.921365]",100.1,67.0,63.0,0.0,['was02274']
1044,11037100,Stony,Cass,Hackensack,"[-94.489302, 46.966963]",563.21,178.5,50.0,0.0,['was00396']
1045,11040900,Strawberry,Cass,Cass Lake,"[-94.537868, 47.375366]",0.0,0.0,0.0,0.0,[]
1046,11002600,Sugar,Cass,Elevenmile Corner,"[-93.838381, 47.158084]",702.35,325.0,44.0,0.0,['was00626']
1047,11008500,Sullivan,Cass,Tobique,"[-93.98225, 47.13416]",42.07,14.0,50.0,0.0,[]
1048,11037500,Surprise,Cass,Hackensack,"[-94.438683, 46.959021]",0.0,0.0,0.0,0.0,[]
1049,11048300,Swamp,Cass,Wilkinson,"[-94.644498, 47.214425]",600.34,494.0,36.0,0.0,[]
1050,11071200,Swede,Cass,Chickamaw Beach,"[-94.365875, 46.769188]",0.0,0.0,0.0,0.0,[]
1051,11013300,Swift,Cass,Remer,"[-94.082995, 47.095959]",356.59,187.0,52.0,14.0,[]
1052,11024600,Sylvan,Cass,Backus,"[-94.375628, 46.844977]",112.85,62.9,26.0,0.0,[]
1053,11030400,Sylvan,Cass,Pillager,"[-94.400667, 46.36461]",894.03,367.0,57.0,0.0,['was00623']
1054,49003600,Sylvan,Morrison,Sylvan,"[-94.385892, 46.311067]",321.49,190.97,31.0,0.0,[]
1055,11037300,Sylvester,Cass,Hackensack,"[-94.480531, 46.949999]",0.0,0.0,0.0,0.0,[]
1056,11018900,Tamarack,Cass,Longville,"[-94.176392, 46.981943]",0.0,0.0,0.0,0.0,[]
1057,11024100,Tamarack,Cass,Pontoria,"[-94.314663, 46.86144]",0.0,0.0,0.0,0.0,[]
1058,11086600,Unnamed,Cass,Longville,"[0, 0]",12.75,5.1,43.0,0.0,[]
1059,11031200,Teepee,Cass,Whipholt,"[-94.407166, 47.005365]",20.92,14.37,31.0,9.0,[]
1060,11046700,Ten,Cass,Walker,"[-94.640111, 47.048236]",25.71,0.0,29.0,0.0,[]
1061,11041300,Ten Mile,Cass,Hackensack,"[-94.572571, 46.97075]",5080.43,1316.0,208.0,52.4,['was02339']
1062,11002000,Thiebault,Cass,Remer,"[-93.824908, 47.021211]",21.09,21.09,19.0,8.0,[]
1063,11046400,Third,Cass,Walker,"[-94.608337, 47.060297]",33.1,0.0,34.0,0.0,[]
1064,11048800,Thirteen,Cass,Cass Lake,"[-94.549751, 47.291643]",554.52,329.0,50.0,0.0,['was00391']
1065,11047000,Thirty-Four,Cass,Ah-gwah-ching,"[-94.615507, 47.050941]",0.0,0.0,0.0,0.0,[]
1066,11017700,Three Island,Cass,Longville,"[-94.272551, 47.038583]",287.9,287.89,13.0,0.0,['was02023']
1067,11006200,Thunder,Cass,Remer,"[-93.975076, 46.948277]",1346.88,226.0,95.0,37.0,['was01860']
1068,11009400,Tidd,Cass,Elevenmile Corner,"[-93.959405, 47.146863]",45.98,12.0,75.0,0.0,['was00627']
1069,11013200,Tobique,Cass,Tobique,"[-94.039286, 47.12168]",0.0,0.0,0.0,0.0,[]
1070,11019000,Town Line,Cass,Longville,"[-94.205026, 47.06844]",697.67,697.67,11.0,0.0,['was00629']
1071,11027000,Trillium,Cass,Hackensack,"[-94.388081, 46.932021]",155.46,91.0,48.0,0.0,[]
1072,11046100,Tripp,Cass,Hackensack,"[-94.631241, 46.909145]",29.3,0.0,0.0,0.0,[]
1073,11040100,Turtle,Cass,Walker,"[-94.496312, 47.063003]",74.83,0.0,23.0,0.0,[]
1074,11011700,Twenty-Six,Cass,Outing,"[-94.064418, 46.918807]",108.68,108.68,12.0,0.0,[]
1075,11012300,Twin,Cass,Inguadona,"[-94.055848, 47.026795]",0.0,0.0,0.0,0.0,[]
1076,11048400,Twin,Cass,Cass Lake,"[-94.559036, 47.314695]",168.76,168.76,5.0,0.0,['was00393']
1077,11024300,Two,Cass,Pine River,"[-94.325506, 46.854309]",45.36,41.7,25.0,0.0,[]
1078,11035900,Island,Cass,Backus,"[-94.509706, 46.853735]",0.0,0.0,0.0,0.0,[]
1079,11041400,Gould,Cass,Baker (Cass),"[-94.533515, 47.130512]",0.0,0.0,0.0,0.0,[]
1080,11043500,Unnamed,Cass,Poplar,"[0, 0]",0.0,0.0,0.0,0.0,[]
1081,11052100,Unnamed,Cass,Ah-gwah-ching,"[0, 0]",0.0,0.0,0.0,0.0,[]
1082,11065400,Unnamed,Cass,Esterdy,"[0, 0]",0.0,0.0,0.0,0.0,[]
1083,11076800,Unnamed,Cass,Outing,"[0, 0]",0.0,0.0,0.0,0.0,[]
1084,11079800,Unnamed,Cass,Brevik,"[0, 0]",0.0,0.0,0.0,0.0,[]
1085,11085200,Unnamed,Cass,Whipholt,"[0, 0]",0.0,0.0,0.0,0.0,[]
1086,11021800,Upper Gull,Cass,Nisswa,"[-94.344776, 46.523929]",421.83,154.0,54.0,0.0,[]
1087,11009700,Upper Menton,Cass,Elevenmile Corner,"[-93.959838, 47.168799]",0.0,0.0,0.0,0.0,[]
1088,11008100,Upper Milton,Cass,Elevenmile Corner,"[-93.935704, 47.137267]",24.33,19.0,35.0,0.0,[]
1089,11031600,Upper Sucker,Cass,Cass Lake,"[-94.41967, 47.36081]",112.96,44.6,25.0,0.0,[]
1090,11010500,Upper Trelipe,Cass,Longville,"[-94.035164, 46.976]",421.43,143.0,69.0,0.0,['was02273']
1091,11046300,Variety,Cass,Hackensack,"[-94.616227, 46.897341]",159.71,62.7,29.0,18.0,[]
1092,11002900,Vermillion,Cass,Elevenmile Corner,"[-93.865943, 47.177192]",410.36,230.0,27.0,0.0,['was02341']
1093,11017100,Wabedo,Cass,Longville,"[-94.2195, 46.908208]",1226.41,295.0,95.0,0.0,['was00859']
1094,11040300,Wabegon,Cass,Baker (Cass),"[-94.487055, 47.095807]",0.0,0.0,0.0,0.0,[]
1095,11005900,Washburn,Cass,Outing,"[-93.987981, 46.870148]",1590.2,748.0,111.0,0.0,['was00863']
1096,11028800,Wawa,Cass,Whipholt,"[-94.346837, 47.033308]",0.0,0.0,0.0,0.0,[]
1097,11012400,Wax,Cass,Inguadona,"[-94.042822, 47.019106]",0.0,0.0,0.0,0.0,[]
1098,11031100,Webb,Cass,Hackensack,"[-94.413855, 46.955808]",720.03,277.8,84.0,20.9,['was02276']
1099,11046200,Wegwos,Cass,Chamberlain,"[-94.642965, 46.90396]",0.0,0.0,0.0,0.0,[]
1100,11049300,Welch,Cass,Cass Lake,"[-94.560227, 47.255989]",194.97,78.0,59.0,0.0,['was02021']
1101,11012500,West Twin,Cass,Inguadona,"[-94.071646, 47.029517]",0.0,0.0,0.0,0.0,[]
1102,11001600,White Oak,Cass,Mae,"[-93.880995, 46.898332]",0.0,0.0,0.0,0.0,[]
1103,31077600,White Oak,Itasca,Zemple,"[-93.78488, 47.31078]",0.0,0.0,0.0,0.0,['was02089']
1104,11027300,Widow,Cass,Longville,"[-94.332616, 46.919549]",197.5,74.0,46.0,0.0,['was00395']
1105,11056400,Willard,Cass,Backus,"[-94.459748, 46.856874]",8.21,4.1,39.0,0.0,[]
1106,11050200,Crystal,Cass,Akeley,"[-94.655014, 46.940076]",190.2,163.0,40.0,0.0,['was01864']
1107,11009300,Wilson,Cass,Remer,"[-93.92347, 47.091624]",83.7,83.7,13.0,0.0,[]
1108,11001000,Windy,Cass,Shovel Lake,"[-93.797744, 46.949414]",95.13,71.0,29.0,0.0,[]
1109,11014700,Winnibigoshish,Cass,Bena,"[-94.187427, 47.450784]",56471.63,18904.0,69.8,15.1,"['was00968', 'was00969', 'was02461', 'was01088', 'was01092', 'was02128']"
1110,11020100,Woman,Cass,Longville,"[-94.287235, 46.958859]",5519.67,1953.0,54.0,0.0,"['was00866', 'was00394']"
1111,18022200,Wood,Crow Wing,Outing,"[-94.020291, 46.802275]",91.81,36.0,38.0,17.0,[]
1112,11005600,Woods,Cass,Outing,"[-93.99864, 46.815721]",0.0,0.0,0.0,0.0,[]
1113,12005000,Unnamed,Chippewa,Montevideo,"[0, 0]",0.0,0.0,0.0,0.0,[]
1114,37004600,Lac qui Parle,Lac Qui Parle,Milan,"[0, 0]",5740.76,5740.74,15.0,0.0,"['was01024', 'was01054', 'was01055', 'was01056', 'was00701', 'was00703', 'was00704', 'was02314', 'was00705']"
1115,12003000,Shakopee,Chippewa,Louriston,"[-95.486172, 45.138764]",0.0,0.0,0.0,0.0,[]
1116,12002800,Unnamed,Chippewa,,"[0, 0]",0.0,0.0,0.0,0.0,[]
1117,12006100,Unnamed,Chippewa,Wegdahl,"[0, 0]",0.0,0.0,0.0,0.0,[]
1118,13005100,Ashton,Chisago,Wyoming,"[-92.985224, 45.326179]",0.0,0.0,0.0,0.0,[]
1119,13004200,Birch,Chisago,Bonnie Glen,"[-92.897629, 45.300381]",0.0,0.0,0.0,0.0,[]
1120,13006300,Chain,Chisago,,"[0, 0]",0.0,0.0,0.0,0.0,[]
1121,13006301,Chain (North Portion),Chisago,Harris,"[-93.00337, 45.552875]",0.0,0.0,0.0,0.0,[]
1122,13006302,Chain (South Portion),Chisago,North Branch,"[-93.006759, 45.539346]",0.0,0.0,0.0,0.0,[]
1123,13001200,Chisago,Chisago,Chisago City,"[-92.87196, 45.360649]",943.96,694.5,34.0,0.0,[]
1124,13005300,Comfort,Chisago,Wyoming,"[-92.947545, 45.321179]",217.82,90.0,47.0,21.0,['was01696']
1126,13004700,Ellen,Chisago,,"[-92.905788, 45.366037]",0.0,0.0,0.0,0.0,[]
1127,13004600,Emily,Chisago,,"[-92.912307, 45.361573]",0.0,0.0,0.0,0.0,[]
1128,13006800,Fish,Chisago,Harris,"[-93.035067, 45.580581]",318.82,141.0,57.0,16.0,['was01715']
1129,13002200,Fourth,Chisago,Bonnie Glen,"[-92.859615, 45.309992]",0.0,0.0,0.0,0.0,[]
1130,13008300,Goose,Chisago,Stark (Chisago),"[-93.078774, 45.632164]",719.43,370.0,55.0,15.0,['was02801']
1131,13004100,Green,Chisago,Chisago City,"[-92.903789, 45.345389]",1809.5,1228.0,32.0,9.0,"['was00879', 'was01714']"
1132,13004101,Green (Little Green),Chisago,,"[-92.897929, 45.365456]",0.0,0.0,0.0,0.0,"['was00879', 'was01714']"
1133,13004102,Green (Main Basin),Chisago,,"[-92.903801, 45.339866]",0.0,0.0,0.0,0.0,"['was00879', 'was01714']"
1134,13005600,Heims,Chisago,Wyoming,"[-92.994312, 45.315255]",0.0,0.0,0.0,0.0,[]
1135,13007300,Horseshoe,Chisago,Harris,"[-93.054555, 45.593995]",224.04,112.0,53.0,13.0,['was01730']
1136,13007600,Jonason,Chisago,Stanley,"[-93.123273, 45.59104]",0.0,0.0,0.0,0.0,[]
1137,30002000,Krans,Isanti,Grandy,"[-93.143933, 45.63167]",34.73,31.0,31.0,0.0,[]
1138,13001300,Kroon,Chisago,Lindstrom,"[-92.844745, 45.356123]",193.19,150.0,30.0,5.0,['was02634']
1139,13008800,Unnamed,Chisago,Rush Point,"[0, 0]",0.0,0.0,0.0,0.0,[]
1140,13001400,Linn,Chisago,Lindstrom,"[-92.825125, 45.359046]",176.99,176.99,15.0,6.0,[]
1141,13003300,Little,Chisago,Center City,"[-92.793847, 45.413146]",168.2,124.0,23.0,0.0,['was01220']
1142,13005400,Little Comfort,Chisago,Wyoming,"[-92.93664, 45.312701]",37.03,16.0,56.0,0.0,[]
1144,13008000,Little Horseshoe,Chisago,Stark (Chisago),"[-93.069072, 45.590645]",48.78,18.0,43.0,15.0,['was01219']
1145,13007400,Mandall,Chisago,Stark (Chisago),"[-93.084973, 45.603977]",47.01,25.0,26.0,0.0,[]
1146,13004000,Martha,Chisago,Chisago City,"[-92.895828, 45.373584]",0.0,0.0,0.0,0.0,[]
1147,13004300,Mattson,Chisago,Chisago City,"[-92.894266, 45.394673]",0.0,0.0,0.0,0.0,[]
1149,13002300,Moody,Chisago,Chisago City,"[-92.867057, 45.301261]",45.33,22.0,48.0,10.0,[]
1150,13005902,Mud Lake,Chisago,Stacy,"[-92.969134, 45.403481]",0.0,0.0,0.0,0.0,"['was02203', 'was00300', 'was02180']"
1151,13007200,Neander,Chisago,Harris,"[-93.048095, 45.626842]",56.65,48.0,17.0,0.0,[]
1152,13003200,North Center,Chisago,,"[0, 0]",0.0,0.0,0.0,0.0,['was01221']
1153,13003201,North Center Lake,Chisago,Center City,"[-92.829332, 45.409095]",749.26,608.0,46.0,7.0,['was01221']
1155,13003500,North Lindstrom,Chisago,Lindstrom,"[-92.850734, 45.397319]",141.85,55.0,29.0,0.0,[]
1156,13001100,Ogrens,Chisago,Marine on Saint Croix,"[-92.793224, 45.365156]",48.22,31.0,41.0,0.0,[]
1157,13003400,Pioneer,Chisago,Center City,"[-92.819237, 45.402406]",77.31,77.31,8.0,0.0,[]
1158,13007900,Rabour,Chisago,Stark (Chisago),"[-93.082295, 45.59742]",52.56,35.0,43.0,0.0,['was02956']
1159,13008600,Unnamed,Chisago,Rush Point,"[0, 0]",0.0,0.0,0.0,0.0,[]
1160,13006900,Rush,Chisago,,"[0, 0]",0.0,0.0,0.0,0.0,"['was00272', 'was02192']"
1161,13004400,School,Chisago,Chisago City,"[-92.898685, 45.386216]",0.0,0.0,0.0,0.0,[]
1162,13005700,School,Chisago,Forest Lake,"[-92.914378, 45.303517]",0.0,0.0,0.0,0.0,[]
1163,13002500,Second,Chisago,Scandia,"[-92.835107, 45.302844]",0.0,0.0,0.0,0.0,[]
1164,30002200,Skogman,Isanti,Cambridge,"[-93.153964, 45.573911]",228.06,134.8,36.0,10.6,['was00275']
1165,13002700,South Center,Chisago,Lindstrom,"[-92.821692, 45.378645]",835.33,561.0,109.0,0.0,['was02201']
1167,13002800,South Lindstrom,Chisago,Lindstrom,"[-92.855815, 45.383796]",454.68,208.3,34.0,17.3,['was00294']
1169,13005901,South Sunrise Pool,Chisago,Stacy,"[-92.965833, 45.383555]",299.31,299.31,7.0,0.0,"['was02203', 'was00300', 'was02180']"
1170,13001900,Spider,Chisago,Marine on Saint Croix,"[-92.82779, 45.323419]",130.69,122.49,9.0,0.0,['was00295']
1171,13003100,Sunrise,Chisago,Lindstrom,"[-92.865025, 45.428481]",795.69,712.0,21.0,4.0,[]
1172,13005900,Sunrise Pools,Chisago,Stacy,"[0, 0]",0.0,0.0,0.0,0.0,"['was02203', 'was00300', 'was02180']"
1174,13001600,Swamp,Chisago,Marine on Saint Croix,"[-92.804516, 45.340295]",0.0,0.0,0.0,0.0,[]
1175,13005800,Swamp,Chisago,Chisago City,"[0, 0]",0.0,0.0,0.0,0.0,[]
1177,13002400,Third,Chisago,Scandia,"[-92.855344, 45.299819]",0.0,0.0,0.0,0.0,[]
1178,13003700,Unnamed,Chisago,Kost,"[0, 0]",0.0,0.0,0.0,0.0,['was00296']
1179,13003000,Vibo,Chisago,Kost,"[-92.850935, 45.456513]",0.0,0.0,0.0,0.0,[]
1180,13002900,Wallmark,Chisago,Chisago City,"[-92.876805, 45.38653]",0.0,0.0,0.0,0.0,[]
1183,14009300,Barnesville,Clay,Barnesville,"[-96.412718, 46.658933]",0.0,0.0,0.0,0.0,[]
1184,14006500,Burke,Clay,Winnipeg Junction,"[-96.246278, 46.823129]",0.0,0.0,0.0,0.0,[]
1185,14005300,Christ Olson,Clay,Winnipeg Junction,"[-96.200962, 46.852153]",0.0,0.0,0.0,0.0,[]
1186,14001800,Eleven,Clay,Rollag,"[-96.211158, 46.786726]",0.0,0.0,0.0,0.0,[]
1187,14006100,Erickson,Clay,Winnipeg Junction,"[-96.199717, 46.842477]",0.0,0.0,0.0,0.0,[]
1188,14003000,Fifteen,Clay,Hawley,"[-96.226343, 46.768814]",133.07,99.0,24.0,10.0,['was02511']
1189,14008000,Flora,Clay,Hitterdal,"[-96.250628, 46.975203]",0.0,0.0,0.0,0.0,[]
1190,14008600,Goose Prairie Marsh,Clay,Hitterdal,"[-96.24395, 47.002863]",0.0,0.0,0.0,0.0,[]
1191,14005400,Hoe,Clay,Winnipeg Junction,"[-96.207336, 46.860696]",0.0,0.0,0.0,0.0,[]
1192,14006200,Jergenson,Clay,Winnipeg Junction,"[-96.201814, 46.829807]",0.0,0.0,0.0,0.0,[]
1193,14005600,Knudson,Clay,Winnipeg Junction,"[-96.2224, 46.8577]",0.0,0.0,0.0,0.0,[]
1194,14004900,Lee,Clay,Hawley,"[-96.250537, 46.861644]",126.97,86.0,36.0,0.0,['was02980']
1196,14000100,Maple,Clay,Norwegian Grove,"[-96.17614, 46.640121]",0.0,0.0,0.0,0.0,[]
1197,14009900,Maria,Clay,Muskoda,"[-96.37415, 46.862383]",0.0,0.0,0.0,0.0,[]
1198,14003500,Mayfield,Clay,Rollag,"[-96.217355, 46.758067]",0.0,0.0,0.0,0.0,[]
1199,14004700,Moe,Clay,Dale,"[-96.197583, 46.874576]",0.0,0.0,0.0,0.0,[]
1200,14003300,Nelson,Clay,Rollag,"[-96.255793, 46.76401]",0.0,0.0,0.0,0.0,[]
1201,14006300,Overson,Clay,Rollag,"[-96.198762, 46.817684]",0.0,0.0,0.0,0.0,[]
1202,14005800,Perch,Clay,Hawley,"[-96.265428, 46.850495]",0.0,0.0,0.0,0.0,[]
1203,14001100,Ranum,Clay,Tansem,"[-96.213835, 46.658013]",0.0,0.0,0.0,0.0,[]
1205,14010000,Silver,Clay,Hawley,"[-96.333332, 46.831083]",114.96,36.0,39.0,0.0,['was01900']
1206,14000900,Solem,Clay,Tansem,"[-96.251824, 46.663292]",0.0,0.0,0.0,0.0,[]
1207,14007800,Swede Grove,Clay,Hitterdal,"[-96.221075, 46.950204]",0.0,0.0,0.0,0.0,[]
1208,14001000,Tansem,Clay,Tansem,"[-96.223673, 46.657349]",0.0,0.0,0.0,0.0,[]
1209,14009200,Tatlie,Clay,Hitterdal,"[-96.324945, 46.987687]",0.0,0.0,0.0,0.0,[]
1210,14002100,Ten,Clay,Rollag,"[-96.237076, 46.777747]",0.0,0.0,0.0,0.0,[]
1211,14001900,Three,Clay,Rollag,"[-96.231064, 46.79728]",0.0,0.0,0.0,0.0,[]
1214,14006600,Unnamed,Clay,Winnipeg Junction,"[0, 0]",0.0,0.0,0.0,0.0,[]
1215,14006800,Unnamed,Clay,Rollag,"[0, 0]",0.0,0.0,0.0,0.0,[]
1216,84001500,Unnamed,Wilkin,,"[0, 0]",0.0,0.0,0.0,0.0,[]
1217,15007400,Anderson,Clearwater,Zerkel,"[-95.407501, 47.296702]",0.0,0.0,0.0,0.0,[]
1218,15004000,Bagley,Clearwater,Leonard,"[-95.234523, 47.759792]",97.43,50.0,39.0,0.0,['was02535']
1219,15000100,Big LaSalle,Clearwater,Lake Itasca,"[-95.172323, 47.293716]",235.22,40.0,48.0,0.0,['was02556']
1221,15010300,Buckboard,Clearwater,Zerkel,"[-95.42553, 47.276701]",0.0,0.0,0.0,0.0,['was01477']
1223,15006900,Cox,Clearwater,Zerkel,"[-95.366907, 47.191026]",60.99,39.0,30.0,10.0,[]
1224,15002200,Daniel,Clearwater,Shevlin,"[-95.264232, 47.49239]",56.55,0.0,27.0,0.0,[]
1225,15009000,Deep,Clearwater,Clearbrook,"[-95.398151, 47.683047]",40.24,12.2,76.0,0.0,['was01476']
1226,15002700,East Four-Legged,Clearwater,Leonard,"[-95.244836, 47.645697]",0.0,0.0,0.0,0.0,[]
