lake_ID,lake_name,species,fish_count,maximum_length,minimum_length,survey_ID,survey_date
73020002,Koronis (main lake),WTS,"[[10, 1], [13, 1], [15, 3], [16, 10], [17, 11], [18, 17], [19, 6], [20, 2], [8, 1], [9, 1]]",20,8,118315,2003-07-27
73020002,Koronis (main lake),BLC,"[[10, 1], [4, 2], [5, 4]]",10,4,118315,2003-07-27
73020002,Koronis (main lake),WAE,"[[5, 1], [6, 8], [7, 1], [10, 11], [11, 9], [12, 6], [13, 1], [14, 9], [15, 5], [16, 8], [17, 1], [19, 5], [20, 6], [21, 3], [22, 2], [23, 1], [24, 1], [26, 1], [7, 2], [8, 3], [9, 16]]",26,5,118315,2003-07-27
73020002,Koronis (main lake),RKB,"[[10, 3], [4, 4], [5, 38], [6, 29], [7, 15], [8, 6], [9, 1]]",10,4,118315,2003-07-27
73020002,Koronis (main lake),CAP,"[[16, 1], [29, 1]]",29,16,118315,2003-07-27
73020002,Koronis (main lake),YEP,"[[4, 13], [5, 355], [6, 185], [7, 68], [8, 8], [9, 2]]",9,4,118315,2003-07-27
73020002,Koronis (main lake),TLC,"[[15, 4], [16, 1], [9, 2]]",16,9,118315,2003-07-27
73020002,Koronis (main lake),PMK,"[[2, 1], [3, 14], [4, 4], [5, 2], [6, 3]]",6,2,118315,2003-07-27
73020002,Koronis (main lake),NOP,"[[14, 1], [16, 2], [18, 1], [19, 2], [20, 3], [21, 2], [22, 8], [23, 6], [24, 7], [25, 6], [26, 3], [28, 2], [29, 3], [32, 1], [33, 1], [36, 2]]",36,14,118315,2003-07-27
73020002,Koronis (main lake),SMB,"[[10, 1], [11, 2], [13, 1], [15, 1], [16, 1], [18, 1], [19, 1], [5, 2], [6, 1], [7, 1]]",19,5,118315,2003-07-27
73020002,Koronis (main lake),BRB,"[[11, 2]]",11,11,118315,2003-07-27
73020002,Koronis (main lake),LMB,"[[10, 2], [11, 3], [13, 5], [14, 2], [16, 1], [5, 3], [7, 1], [9, 1]]",16,5,118315,2003-07-27
73020002,Koronis (main lake),BLB,"[[10, 7], [11, 14], [12, 6], [13, 1], [14, 1], [6, 10], [7, 4], [8, 6], [9, 3]]",14,6,118315,2003-07-27
73020002,Koronis (main lake),SHR,"[[17, 7], [18, 13], [19, 6], [20, 5], [22, 1]]",22,17,118315,2003-07-27
73020002,Koronis (main lake),WAE,"[[5, 2], [6, 1], [10, 3], [11, 1], [8, 5], [9, 10]]",11,5,12341527856485000,2015-10-01
73020002,Koronis (main lake),NOP,"[[18, 2], [20, 4], [21, 1], [22, 3], [23, 2], [24, 2], [25, 2], [26, 2], [27, 2], [28, 1], [29, 1], [30, 1], [33, 1], [42, 1], [8, 1]]",42,8,118218,1999-07-26
73020002,Koronis (main lake),PMK,"[[2, 9], [3, 96], [4, 13], [5, 8], [6, 5]]",6,2,118218,1999-07-26
73020002,Koronis (main lake),TLC,"[[12, 1], [13, 1], [14, 2], [15, 4], [16, 6], [17, 5], [8, 3], [9, 3]]",17,8,118218,1999-07-26
73020002,Koronis (main lake),BRB,"[[11, 1], [12, 1], [7, 3], [9, 1]]",12,7,118218,1999-07-26
73020002,Koronis (main lake),LMB,"[[1, 29], [2, 7]]",2,1,118218,1999-07-26
73020002,Koronis (main lake),SMB,"[[11, 1], [12, 2], [16, 3], [17, 2], [5, 1], [6, 4], [7, 1], [8, 1], [1, 6], [2, 58], [3, 10]]",17,1,118218,1999-07-26
73020002,Koronis (main lake),SHR,"[[13, 1], [14, 2], [16, 1], [17, 2], [18, 2]]",18,13,118218,1999-07-26
73020002,Koronis (main lake),BLB,"[[10, 3], [11, 2], [13, 1], [4, 8], [5, 15], [6, 3], [7, 2], [8, 2], [9, 1]]",13,4,118218,1999-07-26
73020002,Koronis (main lake),YEB,"[[10, 1], [11, 2], [6, 1], [7, 2], [8, 1], [9, 1]]",11,6,118218,1999-07-26
73020002,Koronis (main lake),HSF,"[[3, 5], [4, 1], [5, 1]]",5,3,118218,1999-07-26
73020002,Koronis (main lake),BOF,"[[16, 1], [18, 2], [19, 1], [20, 2], [21, 1], [22, 1], [24, 1]]",24,16,118218,1999-07-26
73020002,Koronis (main lake),GSF,"[[3, 1]]",3,3,118218,1999-07-26
73020002,Koronis (main lake),BLG,"[[0, 1], [1, 71], [2, 75], [3, 231], [4, 9], [5, 9], [6, 9], [7, 17], [8, 1]]",8,1,118218,1999-07-26
73020002,Koronis (main lake),TPM,"[[3, 1]]",3,3,118218,1999-07-26
73020002,Koronis (main lake),WAE,"[[5, 2], [6, 6], [7, 4], [10, 4], [11, 2], [12, 11], [13, 26], [14, 13], [15, 11], [16, 3], [17, 5], [18, 2], [19, 1], [25, 2], [8, 1], [9, 13]]",25,5,118218,1999-07-26
73020002,Koronis (main lake),WTS,"[[10, 2], [12, 1], [13, 1], [15, 2], [16, 9], [17, 15], [18, 11], [19, 8], [20, 4], [5, 2], [6, 3], [9, 2]]",20,5,118218,1999-07-26
73020002,Koronis (main lake),BLC,"[[0, 1], [2, 3], [11, 2], [5, 1], [7, 2], [8, 32], [9, 7]]",11,2,118218,1999-07-26
73020002,Koronis (main lake),CSH,"[[5, 16]]",5,5,118218,1999-07-26
73020002,Koronis (main lake),CAP,"[[16, 1], [32, 1], [35, 1]]",35,16,118218,1999-07-26
73020002,Koronis (main lake),GOS,"[[5, 2]]",5,5,118218,1999-07-26
73020002,Koronis (main lake),YEP,"[[10, 2], [3, 1], [4, 38], [5, 291], [6, 55], [7, 80], [8, 20], [9, 5], [1, 29], [2, 44]]",10,1,118218,1999-07-26
73020002,Koronis (main lake),RKB,"[[10, 2], [3, 8], [4, 7], [5, 7], [6, 1], [7, 2], [8, 5], [9, 6]]",10,3,118218,1999-07-26
73020002,Koronis (main lake),BIB,"[[24, 1]]",24,24,17461915757763007,2019-07-22
73020002,Koronis (main lake),SHR,"[[12, 1], [13, 3], [14, 9], [15, 14], [16, 4], [17, 4], [18, 2], [19, 4], [20, 8], [21, 4], [22, 1]]",22,12,17461915757763007,2019-07-22
73020002,Koronis (main lake),BLB,"[[10, 1]]",10,10,17461915757763007,2019-07-22
73020002,Koronis (main lake),LMB,"[[10, 1], [16, 1], [17, 2], [5, 2], [6, 3]]",17,5,17461915757763007,2019-07-22
73020002,Koronis (main lake),SMB,"[[13, 1], [14, 1], [15, 1], [18, 1], [9, 2]]",18,9,17461915757763007,2019-07-22
73020002,Koronis (main lake),NOP,"[[13, 1], [18, 1], [19, 1], [20, 1], [21, 3], [22, 3], [23, 4], [24, 7], [25, 3], [27, 3], [28, 2], [29, 1], [31, 2], [35, 1]]",35,13,17461915757763007,2019-07-22
73020002,Koronis (main lake),PMK,"[[3, 26], [4, 77], [5, 6], [6, 18], [7, 7]]",7,3,17461915757763007,2019-07-22
73020002,Koronis (main lake),TLC,"[[12, 1], [13, 1], [15, 1], [16, 1], [17, 1], [18, 2], [8, 2]]",18,8,17461915757763007,2019-07-22
73020002,Koronis (main lake),GOS,"[[4, 1], [5, 4], [6, 1]]",6,4,17461915757763007,2019-07-22
73020002,Koronis (main lake),YEP,"[[2, 1], [4, 43], [5, 406], [6, 240], [7, 29], [8, 2]]",8,2,17461915757763007,2019-07-22
73020002,Koronis (main lake),CAP,"[[24, 4], [25, 1], [26, 2], [27, 2], [28, 1], [29, 1], [30, 1], [33, 1]]",33,24,17461915757763007,2019-07-22
73020002,Koronis (main lake),RKB,"[[10, 3], [3, 1], [4, 3], [5, 6], [6, 1], [9, 1]]",10,3,17461915757763007,2019-07-22
73020002,Koronis (main lake),WAE,"[[10, 11], [11, 4], [12, 2], [13, 8], [14, 16], [15, 14], [16, 6], [17, 4], [18, 8], [19, 3], [20, 5], [21, 1], [22, 1], [24, 1], [25, 2], [7, 6], [8, 5], [9, 21]]",25,7,17461915757763007,2019-07-22
73020002,Koronis (main lake),WTS,"[[10, 1], [14, 1], [16, 7], [17, 11], [18, 10], [19, 6], [20, 6], [21, 1], [9, 2]]",21,9,17461915757763007,2019-07-22
73020002,Koronis (main lake),BLC,"[[10, 8], [11, 5], [12, 1], [4, 6], [5, 7], [6, 28], [7, 12], [8, 19], [9, 16]]",12,4,17461915757763007,2019-07-22
73020002,Koronis (main lake),BOF,"[[19, 1], [23, 1], [27, 1]]",27,19,17461915757763007,2019-07-22
73020002,Koronis (main lake),BLG,"[[0, 1], [2, 3], [3, 292], [4, 149], [5, 56], [6, 104], [7, 38], [8, 1]]",8,2,17461915757763007,2019-07-22
73020002,Koronis (main lake),GSF,"[[4, 2]]",4,4,17461915757763007,2019-07-22
73020002,Koronis (main lake),YEB,"[[10, 11], [11, 18], [12, 15], [13, 9], [14, 5], [4, 2], [5, 4], [6, 1], [7, 6], [8, 4], [9, 7]]",14,4,17461915757763007,2019-07-22
73020002,Koronis (main lake),HSF,"[[3, 1], [4, 5], [5, 3], [6, 6], [7, 4]]",7,3,17461915757763007,2019-07-22
