Lake ID,Lake Name,Lake County,Nearest Town,Lake Coordinates,Lake Area,Littoral Area,Lake Depth,Mean Depth,Water Access Sites
52002300,Middle,Nicollet,Oshawa (Nicollet),"[-94.148284, 44.310997]",0.0,0.0,0.0,0.0,"['was02411', 'was00805']"
52001000,Oak Leaf,Nicollet,Kasota,"[-94.015926, 44.307001]",0.0,0.0,0.0,0.0,['was02404']
52003700,Peterson,Nicollet,Poor Farm Landing,"[-94.273849, 44.351823]",0.0,0.0,0.0,0.0,['was00806']
52003300,Rice,Nicollet,New Sweden,"[-94.178707, 44.454612]",0.0,0.0,0.0,0.0,[]
52001500,Sand,Nicollet,Norseland,"[-94.107593, 44.414967]",0.0,0.0,0.0,0.0,[]
52003400,Swan,Nicollet,Poor Farm Landing,"[-94.268958, 44.310492]",0.0,0.0,0.0,0.0,"['was00215', 'was00216', 'was00217']"
52004700,Unnamed,Nicollet,Saint George,"[0, 0]",0.0,0.0,0.0,0.0,[]
52005700,Unnamed,Nicollet,,"[0, 0]",0.0,0.0,0.0,0.0,[]
53004500,Bella,Nobles,Worthington,"[-95.618915, 43.509896]",179.52,179.51,14.0,0.0,['was02687']
53002000,East Graham,Nobles,Fulda,"[-95.491469, 43.796728]",511.33,511.33,8.0,0.0,['was01568']
53003700,Groth Marsh,Nobles,,"[0, 0]",0.0,0.0,0.0,0.0,[]
53000700,Indian,Nobles,Round Lake,"[-95.502013, 43.511364]",197.22,197.21,6.0,0.0,['was01569']
53000100,Indian Lake Slough,Nobles,Round Lake,"[-95.494588, 43.499045]",0.0,0.0,0.0,0.0,[]
53001600,Kinbrae,Nobles,Kinbrae,"[-95.480695, 43.82896]",98.42,93.94,7.0,0.0,['was00656']
53002400,Ocheda,Nobles,Worthington,"[-95.592925, 43.56933]",1691.34,1691.34,5.0,0.0,"['was02358', 'was00662']"
53002800,Okabena,Nobles,Worthington,"[-95.617363, 43.613016]",776.05,751.5,16.0,8.0,"['was00659', 'was02357', 'was00660', 'was00661']"
53003100,Sieverding Marsh,Nobles,Fulda,"[-95.60529, 43.842541]",0.0,0.0,0.0,0.0,['was00035']
53004700,Unnamed,Nobles,,"[0, 0]",0.0,0.0,0.0,0.0,[]
53004800,Unnamed,Nobles,Wilmont,"[0, 0]",0.0,0.0,0.0,0.0,[]
53004900,Unnamed,Nobles,,"[0, 0]",0.0,0.0,0.0,0.0,[]
53002100,West Graham,Nobles,Kinbrae,"[-95.514471, 43.80218]",519.29,519.29,8.0,0.0,"['was00010', 'was02159']"
54001300,Home,Norman,Syre,"[-96.209674, 47.202038]",0.0,0.0,0.0,0.0,[]
55000100,Florence,Olmsted,Stewartville,"[-92.499855, 43.85428]",0.0,0.0,0.0,0.0,[]
55000200,Mayowood,Olmsted,Golden Hill,"[-92.523472, 43.993034]",0.0,0.0,0.0,0.0,[]
55000500,Shady,Olmsted,Oronoco,"[-92.548127, 44.162868]",144.17,144.17,13.0,0.0,[]
55000300,Silver,Olmsted,Rochester,"[-92.457197, 44.03226]",50.41,50.41,11.0,2.0,['was00270']
55000400,Zumbro,Olmsted,Oronoco,"[-92.478468, 44.17874]",714.55,263.0,43.0,0.0,"['was00259', 'was03095']"
56003100,Adley,Otter Tail,Parkers Prairie,"[-95.33521, 46.135779]",243.19,238.0,20.0,0.0,['was02861']
56011800,Albert,Otter Tail,Richdale,"[-95.523716, 46.535534]",0.0,0.0,0.0,0.0,[]
56102200,Alfred,Otter Tail,Norwegian Grove,"[-96.196167, 46.615032]",0.0,0.0,0.0,0.0,[]
56024400,Alice,Otter Tail,Basswood,"[-95.657968, 46.471513]",46.96,24.0,39.0,0.0,[]
56071600,Anderson,Otter Tail,Erhard,"[-95.998515, 46.460074]",88.82,48.0,25.0,0.0,['was01823']
56044800,Anna,Otter Tail,Underwood,"[-95.859138, 46.345832]",598.19,373.0,55.0,0.0,['was02869']
56104000,Annie,Otter Tail,Norwegian Grove,"[-96.173153, 46.565648]",0.0,0.0,0.0,0.0,[]
56024100,Annie Battle,Otter Tail,Battle Lake,"[-95.660538, 46.327498]",354.4,150.0,51.0,0.0,['was02988']
56162900,Archie,Otter Tail,Dent,"[-95.781268, 46.564745]",0.0,0.0,0.0,0.0,[]
56044100,Back,Otter Tail,Dalton,"[-95.862362, 46.202197]",0.0,0.0,0.0,0.0,[]
56057000,Bass,Otter Tail,Underwood,"[-95.892707, 46.288737]",310.92,138.0,36.0,0.0,['was02866']
56072200,Bass,Otter Tail,Pelican Rapids,"[-95.946801, 46.517233]",33.86,13.0,43.0,0.0,[]
56077000,Bass,Otter Tail,Dunvilla,"[-96.010676, 46.684378]",0.0,0.0,0.0,0.0,[]
56006900,Bear,Otter Tail,Perham,"[-95.402294, 46.683957]",197.56,120.0,32.0,0.0,['was01820']
56041600,Beebe,Otter Tail,Dalton,"[-95.88444, 46.123036]",0.0,0.0,0.0,0.0,[]
56072400,Beers,Otter Tail,Pelican Rapids,"[-95.937497, 46.518465]",317.39,96.0,61.0,0.0,['was01854']
56023700,Belmont,Otter Tail,Clitherall,"[-95.641536, 46.197559]",284.98,108.0,34.0,0.0,[]
56114900,Berger,Otter Tail,Dent,"[-95.739463, 46.586068]",0.0,0.0,0.0,0.0,[]
56002700,Besser,Otter Tail,Parkers Prairie,"[-95.367647, 46.150224]",0.0,0.0,0.0,0.0,[]
56057600,Big Crow,Otter Tail,Vergas,"[-95.909547, 46.592537]",0.0,0.0,0.0,0.0,[]
56038600,Big McDonald,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,"['was00834', 'was01835', 'was01836', 'was02613']"
56013000,Big Pine,Otter Tail,Perham,"[-95.485836, 46.611014]",4728.24,2386.0,76.0,0.0,"['was01970', 'was01971', 'was01819']"
56070100,Big Stone,Otter Tail,Edwards,"[-95.964266, 46.415994]",0.0,0.0,0.0,0.0,[]
56024000,Blanche,Otter Tail,Ottertail,"[-95.658661, 46.347589]",1295.92,1002.0,64.0,0.0,['was01967']
56007900,Block,Otter Tail,Urbank,"[-95.488544, 46.16306]",289.81,132.0,23.0,0.0,['was01964']
56021200,Boedigheimer,Otter Tail,Richville,"[-95.591769, 46.515081]",169.38,93.0,26.0,0.0,['was02865']
56031800,Bolton,Otter Tail,Dent,"[-95.722063, 46.531956]",0.0,0.0,0.0,0.0,[]
56073800,Brackett,Otter Tail,Erhard,"[-95.938871, 46.472973]",83.27,28.0,39.0,0.0,[]
56054800,Bradbury,Otter Tail,Vergas,"[-95.861583, 46.669233]",0.0,0.0,0.0,0.0,[]
56066400,Brekke,Otter Tail,Wall Lake,"[-95.966778, 46.343196]",0.0,0.0,0.0,0.0,[]
56065500,Bromseth,Otter Tail,Parkdale,"[-95.97405, 46.204296]",0.0,0.0,0.0,0.0,[]
56031500,Brown,Otter Tail,Phelps,"[-95.766582, 46.372253]",0.0,0.0,0.0,0.0,['was01832']
56162800,Brown,Otter Tail,Dent,"[-95.790913, 46.571599]",0.0,0.0,0.0,0.0,[]
56020900,Buchanan,Otter Tail,Ottertail,"[-95.556038, 46.44932]",963.59,835.0,42.0,0.0,['was01969']
56017100,Bull Head,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
56033700,Ceynowa,Otter Tail,Dent,"[-95.674593, 46.598516]",0.0,0.0,0.0,0.0,[]
56078000,Chautauqua,Otter Tail,Parkdale,"[-96.016588, 46.238734]",0.0,0.0,0.0,0.0,['was02858']
56002900,Clarno,Otter Tail,Parkers Prairie,"[-95.359957, 46.142992]",0.0,0.0,0.0,0.0,[]
56055900,Clear,Otter Tail,Dalton,"[-95.905885, 46.138511]",398.77,153.0,29.0,0.0,['was01825']
56023800,Clitherall,Otter Tail,Clitherall,"[-95.667274, 46.247479]",2539.82,805.0,69.0,0.0,['was01827']
56051800,Club,Otter Tail,Vergas,"[-95.875249, 46.561113]",0.0,0.0,0.0,0.0,[]
56103700,Colness,Otter Tail,Norwegian Grove,"[-96.232081, 46.573297]",0.0,0.0,0.0,0.0,[]
56052500,Cooks,Otter Tail,Bucks Mill,"[-95.834225, 46.70992]",0.0,0.0,0.0,0.0,[]
56029300,Crane,Otter Tail,Clitherall,"[-95.662621, 46.213523]",349.64,202.0,43.0,0.0,[]
56045800,Crooked,Otter Tail,Underwood,"[-95.832798, 46.325678]",0.0,0.0,0.0,0.0,[]
56073900,Crystal,Otter Tail,Edwards,"[-95.982554, 46.474464]",0.0,0.0,0.0,0.0,[]
56074900,Crystal,Otter Tail,Pelican Rapids,"[-95.951565, 46.614808]",1412.94,674.0,55.0,0.0,['was01824']
56042700,Dane,Otter Tail,Underwood,"[-95.871732, 46.259821]",0.0,0.0,0.0,0.0,[]
56082400,Dayton Hollow Reservoir,Otter Tail,Fergus Falls,"[-96.12136, 46.245694]",227.29,139.0,32.0,0.0,['was01957']
56038300,Dead,Otter Tail,Dent,"[-95.750633, 46.479931]",7545.69,6537.0,65.0,9.5,"['was02466', 'was01821', 'was01831', 'was01833']"
56095100,Deadman,Otter Tail,Pelican Rapids,"[-96.15033, 46.584939]",0.0,0.0,0.0,0.0,[]
56075800,Deadwood,Otter Tail,Pelican Rapids,"[-95.933082, 46.550775]",0.0,0.0,0.0,0.0,[]
56029800,Deer,Otter Tail,Battle Lake,"[-95.767717, 46.35929]",447.07,306.0,26.0,0.0,['was01830']
56015600,Deusch,Otter Tail,Urbank,"[-95.555897, 46.152175]",0.0,0.0,0.0,0.0,[]
56024500,Devils,Otter Tail,Perham,"[-95.65563, 46.624896]",355.3,211.0,67.0,0.0,['was02864']
56088200,Devils,Otter Tail,Elizabeth,"[-96.090569, 46.399014]",0.0,0.0,0.0,0.0,[]
56020000,Donalds,Otter Tail,Ottertail,"[-95.552541, 46.419341]",165.5,84.0,43.0,0.0,['was01963']
56050300,Dora,Otter Tail,Vergas,"[-95.887203, 46.604677]",0.0,0.0,0.0,0.0,[]
56092500,Duck,Otter Tail,Cormorant,"[-96.08252, 46.708068]",0.0,0.0,0.0,0.0,[]
56025300,Eagle,Otter Tail,Battle Lake,"[-95.692046, 46.170739]",907.4,157.0,46.0,0.0,['was01822']
56013800,East Battle,Otter Tail,Henning,"[-95.552528, 46.2952]",1978.25,825.0,87.0,0.0,['was02862']
56011600,East Leaf,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,"['was02863', 'was02515']"
56052300,East Loon,Otter Tail,Vergas,"[-95.824559, 46.628954]",1044.33,592.0,105.0,0.0,['was01470']
56037800,East Lost,Otter Tail,Battle Lake,"[-95.792713, 46.358923]",483.45,327.0,36.0,0.0,['was02882']
56051700,East Silent,Otter Tail,Dent,"[-95.851679, 46.552672]",323.6,58.0,48.0,0.0,['was02867']
56050100,East Spirit,Otter Tail,Vergas,"[-95.859806, 46.610442]",560.89,245.0,38.0,0.0,['was01834']
56073700,Eddy,Otter Tail,Edwards,"[-95.935796, 46.479944]",140.83,51.0,34.0,0.0,[]
56007000,Edna,Otter Tail,Butler,"[-95.413511, 46.673062]",0.0,0.0,0.0,0.0,[]
56030600,Elbow,Otter Tail,Battle Lake,"[-95.748476, 46.292915]",188.36,80.0,46.0,0.0,['was01829']
56051400,Elbow,Otter Tail,Dent,"[-95.823062, 46.562691]",95.9,27.0,85.0,0.0,[]
56077400,Elbow,Otter Tail,Dunvilla,"[-95.974875, 46.667833]",0.0,0.0,0.0,0.0,[]
56017800,Ellingson,Otter Tail,Vining,"[-95.57413, 46.245381]",151.15,98.0,19.0,0.0,['was01966']
56019400,Emma,Otter Tail,Clitherall,"[-95.639686, 46.337647]",0.0,0.0,0.0,0.0,[]
56019300,Ethel,Otter Tail,Ottertail,"[-95.623431, 46.357564]",191.12,69.0,64.0,0.0,['was01968']
56095400,Faunce,Otter Tail,Western,"[-96.148552, 46.181025]",0.0,0.0,0.0,0.0,[]
56006600,Fish,Otter Tail,Parkers Prairie,"[-95.408639, 46.131299]",489.34,428.0,17.0,0.0,['was01965']
56068400,Fish,Otter Tail,Fergus Falls,"[-95.932679, 46.357019]",1078.3,888.0,19.0,0.0,['was01828']
56076800,Fish,Otter Tail,Pelican Rapids,"[-96.010222, 46.67714]",292.78,127.0,69.0,0.0,[]
56043000,Fiske,Otter Tail,Battle Lake,"[-95.791193, 46.258775]",253.85,186.0,26.0,0.0,['was01826']
56035700,Five,Otter Tail,Frazee,"[-95.761581, 46.70659]",244.63,108.0,77.0,0.0,[]
56072700,Fladmark,Otter Tail,Erhard,"[-95.92304, 46.502355]",59.34,21.0,45.0,0.0,['was03045']
56057100,Fogard,Otter Tail,Maine,"[-95.906088, 46.420364]",68.93,41.0,42.0,0.0,[]
56075900,Franklin,Otter Tail,Pelican Rapids,"[-95.974617, 46.64213]",1087.8,749.0,48.0,0.0,"['was02871', 'was02872']"
56042300,German,Otter Tail,Underwood,"[-95.84994, 46.269087]",77.15,25.0,46.0,0.0,['was02868']
56036200,Gertrude,Otter Tail,Luce,"[-95.679507, 46.687378]",0.0,0.0,0.0,0.0,[]
56013900,Gourd,Otter Tail,Ottertail,"[-95.548096, 46.383533]",0.0,0.0,0.0,0.0,[]
56090700,Grandrud,Otter Tail,Erhard,"[-96.051219, 46.495332]",0.0,0.0,0.0,0.0,[]
56011500,Grass,Otter Tail,Ottertail,"[-95.519972, 46.403516]",0.0,0.0,0.0,0.0,[]
56071700,Grass,Otter Tail,Pelican Rapids,"[-95.94716, 46.526942]",72.42,56.0,21.0,0.0,[]
56072300,Grass,Otter Tail,Edwards,"[-95.957086, 46.51118]",0.0,0.0,0.0,0.0,[]
56101900,Grena,Otter Tail,Pelican Rapids,"[-96.174585, 46.546154]",0.0,0.0,0.0,0.0,[]
56095200,Grove,Otter Tail,Norwegian Grove,"[-96.161292, 46.632163]",0.0,0.0,0.0,0.0,[]
56033000,Grunard,Otter Tail,Dent,"[-95.741589, 46.611981]",121.28,64.0,37.0,14.0,[]
56099200,Haldorsen,Otter Tail,Carlisle,"[-96.183837, 46.415288]",0.0,0.0,0.0,0.0,[]
56025500,Hancock,Otter Tail,Clitherall,"[-95.653741, 46.168883]",0.0,0.0,0.0,0.0,[]
56052700,Hand,Otter Tail,Bucks Mill,"[-95.904005, 46.70643]",0.0,0.0,0.0,0.0,[]
56061500,Hansel,Otter Tail,Dalton,"[-95.930483, 46.131805]",0.0,0.0,0.0,0.0,[]
56019700,Hanson,Otter Tail,Ottertail,"[-95.608362, 46.366841]",45.8,0.0,65.0,0.0,[]
56042100,Hanson,Otter Tail,Dalton,"[-95.866813, 46.197277]",0.0,0.0,0.0,0.0,[]
56093400,Harrison (Helgeson),Otter Tail,Tansem,"[-96.164054, 46.668757]",0.0,0.0,0.0,0.0,[]
56021300,Head,Otter Tail,Richville,"[-95.610699, 46.484812]",399.55,137.0,26.0,0.0,[]
56069500,Heilberger,Otter Tail,Erhard,"[-95.954865, 46.433578]",220.97,97.0,47.0,0.0,['was02870']
56069700,High Island,Otter Tail,Edwards,"[-95.934518, 46.436342]",0.0,0.0,0.0,0.0,[]
56162700,Hoffman,Otter Tail,Vergas,"[-95.799954, 46.586343]",157.18,150.0,20.0,0.0,[]
56057800,Holbrook,Otter Tail,Bucks Mill,"[-95.92354, 46.702921]",0.0,0.0,0.0,0.0,[]
56029500,Hollo,Otter Tail,Battle Lake,"[-95.750886, 46.21534]",0.0,0.0,0.0,0.0,[]
56054700,Hook,Otter Tail,Vergas,"[-95.880411, 46.657772]",0.0,0.0,0.0,0.0,[]
56078200,Hoot,Otter Tail,Fergus Falls,"[-96.031075, 46.305451]",161.33,63.0,20.0,0.0,['was01857']
56002200,Horsehead,Otter Tail,Parkers Prairie,"[-95.311558, 46.165803]",0.0,0.0,0.0,0.0,[]
56045500,Horseshoe,Otter Tail,Phelps,"[-95.800096, 46.336957]",0.0,0.0,0.0,0.0,[]
56083400,Horseshoe,Otter Tail,Parkdale,"[-96.071823, 46.235112]",0.0,0.0,0.0,0.0,[]
56101400,Hovland,Otter Tail,Erhard,"[-96.175597, 46.478523]",0.0,0.0,0.0,0.0,[]
56053400,Ida,Otter Tail,Vergas,"[-95.841164, 46.686403]",0.0,0.0,0.0,0.0,[]
56032700,Indian,Otter Tail,Basswood,"[-95.719146, 46.458834]",0.0,0.0,0.0,0.0,[]
56063900,Indian,Otter Tail,Dalton,"[-95.95725, 46.229213]",156.86,63.0,37.0,0.0,[]
56084600,Iverson,Otter Tail,Parkdale,"[-96.043935, 46.224375]",67.87,61.67,18.0,0.0,[]
56103900,Jacobs,Otter Tail,Norwegian Grove,"[-96.205363, 46.570477]",157.01,0.0,17.0,0.0,[]
56087700,Jewett,Otter Tail,Elizabeth,"[-96.050608, 46.411007]",747.25,262.0,75.0,0.0,['was02611']
56036400,Jim,Otter Tail,Vergas,"[-95.715266, 46.673776]",100.45,58.0,27.0,0.0,[]
56039100,Johannes,Otter Tail,Dalton,"[-95.83609, 46.190031]",133.56,85.0,46.0,0.0,[]
56046300,John,Otter Tail,Underwood,"[-95.859089, 46.3215]",0.0,0.0,0.0,0.0,[]
56085400,John,Otter Tail,Parkdale,"[-96.08561, 46.219424]",0.0,0.0,0.0,0.0,[]
56039300,Johnson,Otter Tail,Dalton,"[-95.856912, 46.171674]",418.75,165.0,32.0,0.0,['was01468']
56097900,Johnson,Otter Tail,Carlisle,"[-96.185957, 46.348177]",0.0,0.0,0.0,0.0,[]
56037000,Jolly Ann,Otter Tail,Dalton,"[-95.76076, 46.151959]",326.23,131.0,89.0,0.0,['was01469']
56069100,Kempfer,Otter Tail,Edwards,"[-95.981023, 46.447742]",0.0,0.0,0.0,0.0,[]
56163600,Kerbs,Otter Tail,Dent,"[-95.725641, 46.615015]",0.0,0.0,0.0,0.0,[]
56091000,Knobel,Otter Tail,Erhard,"[-96.132171, 46.469434]",0.0,0.0,0.0,0.0,[]
56039600,Lacey,Otter Tail,Dalton,"[-95.833318, 46.16691]",0.0,0.0,0.0,0.0,[]
56055500,Lawrence,Otter Tail,Vergas,"[-95.817915, 46.650685]",0.0,0.0,0.0,0.0,[]
56053200,Leek (Trowbridge),Otter Tail,Vergas,"[-95.86345, 46.682847]",620.81,272.0,76.0,0.0,['was02614']
56048000,Leon,Otter Tail,Phelps,"[-95.811826, 46.381532]",78.76,44.0,35.0,0.0,[]
56094900,Les,Otter Tail,Erhard,"[-96.164418, 46.491306]",0.0,0.0,0.0,0.0,[]
56074700,Lida,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,"['was01175', 'was01318']"
56031700,Lily,Otter Tail,Dent,"[-95.701174, 46.530193]",0.0,0.0,0.0,0.0,[]
56067500,Little,Otter Tail,Wall Lake,"[-95.948172, 46.314123]",0.0,0.0,0.0,0.0,[]
56045000,Little Anna,Otter Tail,Phelps,"[-95.868554, 46.357213]",0.0,0.0,0.0,0.0,[]
56050900,Little Crow,Otter Tail,Vergas,"[-95.901988, 46.5933]",0.0,0.0,0.0,0.0,[]
56032800,Little McDonald,Otter Tail,Perham,"[-95.705316, 46.609207]",1316.02,413.0,109.0,0.0,"['was01178', 'was01452']"
56076100,Little Pelican,Otter Tail,Vergas,"[-95.947968, 46.707548]",366.1,256.0,25.0,10.0,[]
56014200,Little Pine,Otter Tail,Perham,"[-95.556027, 46.63353]",2079.52,698.0,63.0,0.0,"['was01459', 'was01463']"
56076000,Lizzie,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,"['was00639', 'was01174']"
56032200,Lone Pine,Otter Tail,Richville,"[-95.68343, 46.500811]",88.03,35.0,79.0,0.0,[]
56020100,Long,Otter Tail,Ottertail,"[-95.548647, 46.410775]",98.67,52.0,56.0,12.0,[]
56021000,Long,Otter Tail,Ottertail,"[-95.62651, 46.449635]",0.0,0.0,0.0,0.0,['was01461']
56038800,Long,Otter Tail,Vergas,"[-95.752766, 46.65371]",1288.78,529.0,128.0,0.0,['was01473']
56039000,Long,Otter Tail,Dalton,"[-95.803145, 46.188952]",395.43,236.0,88.0,0.0,['was02518']
56042800,Long,Otter Tail,Underwood,"[-95.841625, 46.239738]",204.17,152.0,24.0,0.0,[]
56057400,Long,Otter Tail,Phelps,"[-95.914984, 46.382419]",90.82,35.0,29.0,0.0,[]
56057500,Long,Otter Tail,Edwards,"[-95.911758, 46.453179]",288.44,272.0,17.0,0.0,[]
56078400,Long,Otter Tail,Fergus Falls,"[-96.055418, 46.430233]",766.84,306.0,73.0,0.0,['was01474']
56066300,Loon,Otter Tail,Wall Lake,"[-95.97001, 46.352606]",0.0,0.0,0.0,0.0,[]
56028900,Lundeberg,Otter Tail,Battle Lake,"[-95.710635, 46.249878]",0.0,0.0,0.0,0.0,[]
56047600,Maine (Round),Otter Tail,Maine,"[-95.84093, 46.419364]",88.45,35.0,34.0,0.0,['was00832']
56152000,Maine,Otter Tail,Maine,"[-95.848985, 46.417858]",0.0,0.0,0.0,0.0,[]
56024300,Marion,Otter Tail,Richville,"[-95.65886, 46.529566]",1623.77,685.0,62.0,0.0,['was02516']
56050000,McCollum (Tenter),Otter Tail,Vergas,"[-95.789655, 46.61765]",0.0,0.0,0.0,0.0,[]
56025200,Middle,Otter Tail,Battle Lake,"[-95.718892, 46.167989]",243.13,100.0,56.0,0.0,['was03081']
56058900,Mineral,Otter Tail,Squier,"[-96.003201, 46.172137]",0.0,0.0,0.0,0.0,[]
56033600,Moenkedick,Otter Tail,Perham,"[-95.67858, 46.607675]",103.25,25.0,35.0,0.0,[]
56030300,Molly Stark,Otter Tail,Battle Lake,"[-95.671524, 46.315665]",152.06,63.0,48.0,0.0,['was01471']
56049900,Moore,Otter Tail,Dent,"[-95.870461, 46.539739]",0.0,0.0,0.0,0.0,[]
56002600,Mud,Otter Tail,Parkers Prairie,"[-95.37464, 46.155795]",0.0,0.0,0.0,0.0,[]
56022200,Mud,Otter Tail,Perham,"[-95.586247, 46.626497]",0.0,0.0,0.0,0.0,[]
56044500,Mud,Otter Tail,Phelps,"[-95.824181, 46.365073]",0.0,0.0,0.0,0.0,[]
56058700,Mud,Otter Tail,Dalton,"[-95.967987, 46.179451]",0.0,0.0,0.0,0.0,[]
56080400,Mud,Otter Tail,Squier,"[-96.038138, 46.143075]",0.0,0.0,0.0,0.0,[]
56068900,Mule,Otter Tail,Edward,"[-95.956331, 46.448621]",53.36,34.0,31.0,0.0,[]
56006500,Nelson,Otter Tail,Parkers Prairie,"[-95.388067, 46.162091]",0.0,0.0,0.0,0.0,[]
56012600,Nitche,Otter Tail,Perham,"[-95.47269, 46.602311]",0.0,0.0,0.0,0.0,['was01451']
56048900,North Long,Otter Tail,Edwards,"[-95.889762, 46.502706]",0.0,0.0,0.0,0.0,[]
56034900,North Rice,Otter Tail,Dent,"[-95.728639, 46.559998]",0.0,0.0,0.0,0.0,[]
56062100,North Stang,Otter Tail,Wall Lake,"[-95.925544, 46.260808]",0.0,0.0,0.0,0.0,[]
56060400,North Ten Mile,Otter Tail,Dalton,"[-95.976255, 46.150945]",654.39,654.39,14.0,0.0,[]
56037900,North Turtle,Otter Tail,Underwood,"[-95.816388, 46.307048]",1773.17,1454.0,19.0,0.0,['was00643']
56056900,Norway,Otter Tail,Underwood,"[-95.894285, 46.312042]",484.9,242.0,19.0,0.0,['was02519']
56095000,Olaf,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,[]
56081700,One Mile,Otter Tail,Fergus Falls,"[-96.050949, 46.277712]",0.0,0.0,0.0,0.0,[]
56086500,Opperman,Otter Tail,Fergus Falls,"[-96.062061, 46.29932]",0.0,0.0,0.0,0.0,[]
56094500,Orwell,Otter Tail,Fergus Falls,"[-96.157738, 46.219248]",607.58,607.58,25.0,0.0,['was01179']
56098200,Oscar,Otter Tail,Carlisle,"[-96.226138, 46.368224]",0.0,0.0,0.0,0.0,[]
56057700,Otter,Otter Tail,Vergas,"[-95.907741, 46.630059]",77.13,49.0,64.0,14.0,[]
56024200,Otter Tail,Otter Tail,Ottertail,"[-95.663266, 46.400751]",14078.67,6468.0,120.0,0.0,"['was01466', 'was01472', 'was02514', 'was01460']"
56071100,Otter Tail River(Red Rive,Otter Tail,Fergus Falls,"[0, 0]",313.22,138.0,55.0,0.0,['was00822']
56051300,Ottos,Otter Tail,Vergas,"[-95.838647, 46.581356]",0.0,0.0,0.0,0.0,[]
56033500,Paul,Otter Tail,Perham,"[-95.699378, 46.596544]",346.5,109.0,81.0,0.0,['was01176']
56082900,Pebble,Otter Tail,Fergus Falls,"[-96.036326, 46.252669]",195.34,66.0,62.0,0.0,['was01464']
56078600,Pelican,Otter Tail,Pelican Rapids,"[-96.019912, 46.698498]",3961.76,1625.0,55.0,0.0,"['was01177', 'was01467']"
56020200,Pelican Bay,Otter Tail,Ottertail,"[-95.581655, 46.418329]",0.0,0.0,0.0,0.0,['was01180']
56094100,Pete,Otter Tail,Norwegian Grove,"[-96.143618, 46.65027]",0.0,0.0,0.0,0.0,[]
56020400,Pickerel,Otter Tail,Ottertail,"[-95.57902, 46.387717]",71.34,39.0,73.0,0.0,['was00555']
56035100,Pickerel,Otter Tail,Dent,"[-95.761272, 46.554232]",28.74,14.0,50.0,15.0,[]
56047500,Pickerel,Otter Tail,Maine,"[-95.805969, 46.427329]",848.7,274.0,78.0,28.0,['was02612']
56035000,Pine (Reames),Otter Tail,Dent,"[-95.753469, 46.560401]",70.87,40.0,33.0,15.0,[]
56038400,Pine,Otter Tail,Dent,"[-95.779319, 46.542977]",71.86,20.0,94.0,0.0,[]
56044900,Pleasant,Otter Tail,Underwood,"[-95.890062, 46.351519]",385.27,235.0,38.0,0.0,"['was00831', 'was01901']"
56014000,Portage,Otter Tail,,"[0, 0]",0.0,0.0,0.0,0.0,['was00819']
56091500,Prairie,Otter Tail,Pelican Rapids,"[-96.070583, 46.600768]",1004.41,801.0,22.0,10.0,['was00826']
56093500,Rankle,Otter Tail,Tansem,"[-96.158086, 46.663556]",0.0,0.0,0.0,0.0,[]
56021100,Rice,Otter Tail,Richville,"[-95.618153, 46.515562]",0.0,0.0,0.0,0.0,[]
56036300,Rice,Otter Tail,Luce,"[-95.699285, 46.674289]",326.22,326.22,8.0,0.0,['was02262']
56036000,Rose,Otter Tail,Vergas,"[-95.750695, 46.675324]",1200.47,465.0,137.0,0.0,['was00836']
56062000,Rose,Otter Tail,Dalton,"[-95.971442, 46.192343]",108.27,53.0,37.0,15.0,[]
56063100,Rosvold,Otter Tail,Wall Lake,"[-95.929134, 46.243806]",0.0,0.0,0.0,0.0,[]
56021400,Round,Otter Tail,Ottertail,"[-95.585308, 46.487236]",273.19,220.0,36.0,0.0,['was00820']
56029700,Round,Otter Tail,Amor,"[-95.749551, 46.36304]",157.63,127.0,24.0,0.0,[]
56049000,Round,Otter Tail,Maine,"[-95.897759, 46.510497]",0.0,0.0,0.0,0.0,[]
56052200,Round,Otter Tail,Dent,"[-95.790679, 46.551399]",172.53,76.0,18.0,0.0,['was00824']
56164100,Rusch,Otter Tail,Dent,"[-95.714623, 46.596237]",0.0,0.0,0.0,0.0,[]
56014100,Rush,Otter Tail,Ottertail,"[-95.521313, 46.487003]",5275.7,3325.0,68.0,0.0,"['was02419', 'was00821']"
56096800,Rush,Otter Tail,French,"[-96.150604, 46.258333]",0.0,0.0,0.0,0.0,['was02263']
56076001,Lizzie (north portion),Otter Tail,Pelican Rapids,"[-96.013575, 46.642622]",1913.42,815.49,66.0,0.0,"['was00639', 'was01174']"
56056100,Sand,Otter Tail,Dalton,"[-95.899231, 46.122977]",0.0,0.0,0.0,0.0,[]
56094200,Sand,Otter Tail,Pelican Rapids,"[-96.05929, 46.639177]",151.83,99.0,29.0,0.0,[]
56035800,Scalp,Otter Tail,Frazee,"[-95.779686, 46.693893]",254.38,67.0,90.0,0.0,['was00838']
56071000,Schmidt,Otter Tail,Edwards,"[-95.936391, 46.383859]",0.0,0.0,0.0,0.0,[]
