01004000,Aitkin,0.33,0.86,Standard trap nets,9,0.5-4.3,0.5-0.9,BRB,113594,1998-06-22,3,1176
01004000,Aitkin,5.67,0.30,Standard trap nets,9,0.5-3.3,0.1-0.2,YEP,113594,1998-06-22,51,7011
01004000,Aitkin,0.67,0.42,Standard gill nets,6,0.6-7.0,0.3-0.7,YEB,113594,1998-06-22,4,770
01004000,Aitkin,5.83,0.75,Standard gill nets,6,3.6-11.0,1.3-2.3,NOP,113594,1998-06-22,35,11921
01004000,Aitkin,1.33,0.92,Standard trap nets,9,1.4-5.0,0.4-0.8,YEB,113594,1998-06-22,12,5013
01004000,Aitkin,1.00,0.81,Standard trap nets,9,N/A,N/A,NOP,113594,1998-06-22,9,3295
01004000,Aitkin,0.78,0.05,Standard trap nets,9,0.3-0.8,0.1-0.1,GOS,113594,1998-06-22,7,168
01004000,Aitkin,1.17,1.54,Standard gill nets,6,1.0-3.2,1.0-2.1,WAE,113594,1998-06-22,7,4895
01004000,Aitkin,0.33,0.41,Standard trap nets,9,N/A,N/A,HSF,113594,1998-06-22,3,552
01004000,Aitkin,0.17,7.89,Standard gill nets,6,0.2-0.7,2.9-4.6,BOF,113594,1998-06-22,1,3580
01004000,Aitkin,0.50,2.38,Standard gill nets,6,0.3-3.0,1.2-2.0,TLC,113594,1998-06-22,3,3240
01004000,Aitkin,1.50,2.88,Standard gill nets,6,0.7-3.5,1.5-2.4,WTS,113594,1998-06-22,9,11740
01004000,Aitkin,0.50,0.64,Standard gill nets,6,1.0-10.5,0.2-0.3,BLC,113594,1998-06-22,3,868
01004000,Aitkin,16.17,0.27,Standard gill nets,6,3.8-22.8,0.1-0.2,YEP,113594,1998-06-22,97,11845
01004000,Aitkin,1.50,1.73,Standard gill nets,6,0.7-4.5,0.4-0.9,BRB,113594,1998-06-22,9,7048
01004000,Aitkin,0.33,3.47,Standard trap nets,9,0.3-1.1,1.2-3.4,WAE,113594,1998-06-22,3,4720
01004000,Aitkin,0.22,0.08,Standard trap nets,9,0.2-0.6,0.2-1.0,LMB,113594,1998-06-22,2,77
01004000,Aitkin,3.67,0.43,Standard trap nets,9,1.5-6.8,0.1-0.3,PMK,113594,1998-06-22,33,6409
01004000,Aitkin,0.56,0.55,Standard trap nets,9,4.0-28.1,0.1-0.3,BLG,113594,1998-06-22,5,1256
01004000,Aitkin,0.33,5.21,Standard trap nets,9,0.3-1.2,3.3-5.5,BOF,113594,1998-06-22,3,7090
01004000,Aitkin,0.11,0.42,Standard trap nets,9,0.2-1.4,1.6-3.0,WTS,113594,1998-06-22,1,192
01004000,Aitkin,3.44,0.75,Standard trap nets,9,0.7-4.3,0.2-0.6,BLC,113594,1998-06-22,31,10478
01004000,Aitkin,0.33,1.70,Standard trap nets,9,0.5-4.3,0.5-0.9,BRB,13731610232322005,2016-07-12,3,2307
01004000,Aitkin,0.33,0.16,Standard trap nets,9,0.5-3.3,0.1-0.2,YEP,13731610232322005,2016-07-12,3,216
01004000,Aitkin,0.17,1.72,Standard gill nets,6,0.6-7.0,0.3-0.7,YEB,13731610232322005,2016-07-12,1,780
01004000,Aitkin,4.83,1.40,Standard gill nets,6,3.6-11.0,1.3-2.3,NOP,13731610232322005,2016-07-12,29,18435
01004000,Aitkin,0.17,5.35,Standard gill nets,6,N/A,N/A,CCF,13731610232322005,2016-07-12,1,2427
01004000,Aitkin,0.67,1.06,Standard trap nets,9,1.4-5.0,0.4-0.8,YEB,13731610232322005,2016-07-12,6,2892
01004000,Aitkin,0.44,1.11,Standard trap nets,9,N/A,N/A,NOP,13731610232322005,2016-07-12,4,2022
01004000,Aitkin,0.83,2.34,Standard gill nets,6,1.0-3.2,1.0-2.1,WAE,13731610232322005,2016-07-12,5,5314
