county,lake_id,other_info
Itasca,31080800,Little Round     1
Itasca,31009300,Little Sand     2
Itasca,31085300,Little Sand     2
Itasca,31073300,Little Siseebakwet     2
Itasca,31067900,Little Smith     3
Itasca,31034100,Little Split Hand     2
Itasca,31079700,Little Spring     1
Itasca,31012600,Little Sucker     2
Itasca,31018700,Little Tank unnamed     1
Itasca,31077800,Little Too Much     2
Itasca,31039400,Little Trout     1
Itasca,31077900,Little Turtle     2
Itasca,31039900,Little Wabana     3
Itasca,31028000,Little Wasson     2
Itasca,31074000,Little White Oak     1
Itasca,31083600,Little Whitefish     2
Itasca,31085000,Little
Itasca,31044900,Little Wolf     1
Itasca,31063500,Little Wolf     1
Itasca,31070800,Logging Slough     1
Itasca,31000100,Long     1
Itasca,31004300,Long     1
Itasca,31026600,Long     2
Itasca,31029600,Long     3
Itasca,31055600,Long     3
Itasca,31057000,Cohasset Long    
Itasca,31060500,Long     2
Itasca,31078100,Long     1
Itasca,31010400,Loon     2
Itasca,31057100,Cohasset Loon   
Itasca,31057900,Loon     2
Itasca,31033800,Lorraine unnamed     1
Itasca,31017000,Lost     1
Itasca,31028900,Lost     1
Itasca,31056700,Cohasset Lost    
Itasca,31090000,Lost     1
Itasca,31043200,Lost Moose     1-
Itasca,31024700,Lower Balsam     2
Itasca,31023900,Lower Hanson     2
Itasca,31023800,Lower Lawrence     2
Itasca,31011200,Lower Panasa Panasa     1
Itasca,31089300,Lower Pigeon     1
Itasca,31038500,Lower Prairie unnamed     1
Itasca,31044600,Lower Spring     1
Itasca,31090500,Lower Twin     1
Itasca,31060300,Lucky     3
Itasca,31048700,Lum     2
Itasca,31070500,Lundeen     1
Itasca,31075900,Maki     2
Itasca,31058300,Mallard     1
Itasca,31001200,Manistos     3
Itasca,31055200,Maple     1
Itasca,31077300,Maple     2
Itasca,31027100,Marble     2
Itasca,31050700,Marie     1-
Itasca,31093700,Marie     1
Itasca,31002900,Mary     1
Itasca,31047300,Mary     1-
Itasca,31030200,May     2
Itasca,31044100,McAlpine     2
Itasca,31058500,McAvity     2-
Itasca,31070000,McDonald     1
Itasca,31076000,McDonald     1
Itasca,31013200,McGrady     1
Itasca,31007800,McGuire     2
Itasca,31068200,McKewen     3
Itasca,31020200,McKinley     3
Itasca,31037000,Grand Rapids McKinney     2 
Itasca,31018000,Mead     3
Itasca,31039600,Middle Hanson     2
Itasca,31089200,Middle Pigeon     1
Itasca,31070600,Mike     2
Itasca,31059600,Miller     1
Itasca,31074800,Miller     3
Itasca,31093000,Minisogama     1
Itasca,31045500,Mink     1
Itasca,31082500,Minni-Car-Car     1
Itasca,31092700,Minny     1
Itasca,31016000,Mirror     2-
Itasca,31020000,Mississippi     1
Itasca,31005000,Monson     2
Itasca,31041400,Moon     3
Itasca,31022400,Moonshine     3
Itasca,31044400,Moonshine     1
Itasca,31053500,Moore     3
Itasca,31003600,Moose     1
Itasca,31004200,Moose     1
Itasca,31012100,Moose     2
Itasca,31024200,Moose     1
Itasca,31072200,Moose     2
Itasca,31089800,Moose     2
Itasca,69093800,Moran     1
Itasca,31092900,Morph     1
Itasca,31086100,Mosomo     1
Itasca,31043100,Moss     1
Itasca,31053100,Mountain Ash     2
Itasca,31011000,Calumet Mud     1
Itasca,31011000,Marble Mud     1
Itasca,31020600,Mud     1
Itasca,31035200,Mud     1
Itasca,31035500,Mud     1
Itasca,31063200,Mud     1
Itasca,31075000,Mud     2
Itasca,31027900,Munson Bay unnamed     1
Itasca,31035900,Munzer unnamed     1
Itasca,31036000,Munzer     1
Itasca,31038900,Murphy     1
Itasca,31083500,Mushgee     1
Itasca,31072800,Muskeg     3
Itasca,31045700,Muskrat     1
Itasca,31046200,My     2
Itasca,31063300,Mystery     1
Itasca,31037700,Grand Rapids Nagel     1  
Itasca,31001900,Nameless     1
Itasca,31029000,Napoleon     2-
Itasca,31019200,Nashwauk Moose     1
Itasca,31087700,Natures     2
Itasca,31091600,Nesseth     1
Itasca,31000700,New     3
Itasca,31057700,Newton unnamed     1
Itasca,31047000,Nickel     3
Itasca,31067300,No Man's     3
Itasca,31083700,Norma     3
Itasca,31079000,North Ackerman     3
Itasca,31066600,North Bay     2
Itasca,31065300,North Star     2
Itasca,31019000,Taconite North Twin     2 
Itasca,31093300,North Upper Twin     1
Itasca,31062600,Northome     3
Itasca,31041700,Nose     3
Itasca,31077500,No-ta-she-bun Willow     2
Itasca,31046400,Oar     1
Itasca,31003200,O'Brien     1
Itasca,31030300,O'Donnell     2
Itasca,31007000,O'Leary     1-
Itasca,31036800,Oliver     1
Itasca,31087500,One Loaf     1
Itasca,31058700,Orange     1
Itasca,31021900,O'Reilly     2
Itasca,31030100,Otter     1
Itasca,31033100,Otter     1
Itasca,31060800,Otter     1
Itasca,31029200,Owen     3
Itasca,31010600,Cooley Ox Hide    
Itasca,31001600,Pancake     1
Itasca,31081100,Park     1
Itasca,31067500,Pear     1
Itasca,31069500,Pelton     1
Itasca,31018600,Perch unnamed     3
Itasca,31058400,Perch     1
Itasca,31079100,Peterson     2
Itasca,31039800,Pickeral     2
Itasca,31080100,Pickeral     1
Itasca,31003300,Cooley Pickerel    
Itasca,31012800,Pickerel unnamed     1
Itasca,31033900,Pickerel     1
Itasca,31042000,Pickerel     2
Itasca,31075200,Pickerel     1
Itasca,31016600,Piel Rip     1
Itasca,31089400,Pigeon Dam     1
Itasca,31089500,Pigeon Flowage unnamed     1
Itasca,31075600,Pike     2
Itasca,31047800,Pine     1-
Itasca,31052600,Pine     1
Itasca,31084600,Pine     1
Itasca,31033700,Pinnett unnamed     1
Itasca,31043900,Plantation     2
Itasca,31067400,Plum     1
Itasca,31053200,Pokegama    
Itasca,31053201,Grand Rapids Pokegama- Main
Itasca,31053201,Cohasset Pokegama- Main
Itasca,31019600,Poplar     1
Itasca,31082400,Portage     2
Itasca,31019500,Potato unnamed     1
Itasca,31072000,Poverty     2
Itasca,31005300,Prairie     1
Itasca,31038400,Prairie     2
Itasca,31048900,Pughole     2
Itasca,31060200,Pughole     3
Itasca,31009200,Pump     3
Itasca,31092300,Rabbits     1
Itasca,31028400,Raddison     1-
Itasca,31066900,Raft     2
Itasca,31024600,Rahkos     2
Itasca,31040000,Rainbarrel     1
Itasca,31029700,Rainbow     3
Itasca,31066400,Ranier     2-
Itasca,31030700,Rat     1
Itasca,31031900,Rat     1
Itasca,31092500,Raven     1
Itasca,31018900,Red     1
Itasca,31007400,Reed     2
Itasca,31020100,Rice     2
Itasca,31031500,Rice     1
Itasca,31070700,Rice     1
Itasca,31071700,Cohasset Rice     2 
Itasca,31087600,Rice     1
Itasca,31094200,Rice     1
Itasca,31021300,Robins Jaques     2
Itasca,31004100,Rock     1
Itasca,31064800,Roland     1
Itasca,31007600,Roothouse     2
Itasca,31023200,Rose     1
Itasca,31009900,Rosholt unnamed     1
Itasca,31027700,Ross Bass     3
Itasca,31093500,Rosy     1
Itasca,31020900,Round     1-
Itasca,31026800,Round     2-
Itasca,31052800,Round     1-
Itasca,31077700,Round     1
Itasca,31089600,Squaw Lake Round     2
Itasca,31042200,Ruby     1
Itasca,31017600,Rum     1
Itasca,31083200,Rush Island     2
Itasca,31057300,Cohasset Salter Pond    
Itasca,31020800,Sampson     1
Itasca,31008200,Sand     2
Itasca,31043800,Sand     3
Itasca,31082600,Sand     2
Itasca,31034800,Sawyer     2
Itasca,31085100,School House     1
Itasca,31088000,School House     1
Itasca,31015000,Scooty     2
Itasca,31034500,Scrapper     2
Itasca,31069300,Second     1
Itasca,31049100,Second Chain     1
Itasca,31006000,Section Eleven     1
Itasca,31016400,Seventeen     1
Itasca,31004900,Shafer     2
Itasca,31008400,Warba Shallow     2
Itasca,31091000,Shallow Pond     1
Itasca,31021800,Shamrock     2
Itasca,31063000,Shelly     1
Itasca,31005700,Sherry     1
Itasca,31052900,Shine     1-
Itasca,31072900,Shingle Mill     1
Itasca,31014100,Shoal     2-
Itasca,31053400,Shoal     2
Itasca,31073000,Shorty     1
Itasca,31047700,Silver     3
Itasca,31086700,Simpson     1
Itasca,31090700,Sioux     1
Itasca,31055400,Siseebakwet     2
Itasca,31044800,Skeeter     2
Itasca,31073600,Skelly     2
Itasca,31093900,Skimerhorn     1
Itasca,31050200,Slauson     2
Itasca,31054700,Smith     2
Itasca,31065000,Smith     3
Itasca,31065100,Smith North Star     2
Itasca,31025500,Snaptail     2-
Itasca,31010800,Snowball     1
Itasca,31043400,Snowshoe     1
Itasca,31027600,Someman     2
Itasca,31079500,South Ackerman     1
Itasca,31013500,South Fork     1
Itasca,31061700,South Smith     3
Itasca,31000300,South Sturgeon     2
Itasca,31019100,South Twin     2
Itasca,31093200,South Upper Twin     2
Itasca,31053800,Spider     3
Itasca,31035300,Split Hand     2
Itasca,31007700,Spot     1
Itasca,31006500,Spring     2
Itasca,31011400,Spring     2
Itasca,31032700,Spring     1
Itasca,31040500,Spring     1
Itasca,31042800,Spring     1
Itasca,31073500,Spring     1
Itasca,31073800,Spring     2
Itasca,31078900,Spring     1
Itasca,31034700,Spruce     1
Itasca,31046700,Spruce unnamed     1
Itasca,31073400,Spruce     3
Itasca,31084900,Spruce     1
Itasca,31081000,Spur     1
Itasca,31052500,Steel unnamed     1
Itasca,31057400,Cohasset Stevens     1  
Itasca,31071800,Stevens     2
Itasca,31005100,Stingy     2
Itasca,31035800,Stokey     3
Itasca,31082800,Stone Axe     1
Itasca,31027500,Stowe     1
Itasca,31026900,Stumple     1
Itasca,31047200,Stumple     1
Itasca,69093900,Sturgeon    
Itasca,31031200,Sucker     1
Itasca,31092600,Sugar     1
Itasca,31018400,Sun     3
Itasca,31086600,Sunken     1
Itasca,31043700,Sunrise     3
Itasca,31072400,Suomi     1
Itasca,31064600,Surprise     3
Itasca,31006700,Swan     2
Itasca,31040100,Tadpole     2
Itasca,31021500,Tailing Pond     1
Itasca,31068100,Tamarack     1
Itasca,31018800,Tank     2
Itasca,31078500,Taylor     1
Itasca,31066800,Telephone     1
Itasca,31035100,Thimble     1
Itasca,31012200,Third Sucker     2
Itasca,31014500,Thirty     2-
Itasca,31014600,Thirty One     2
Itasca,31015800,Thistledew     1
Itasca,31045100,Three Island     3
Itasca,31054200,Three Island     3
Itasca,31069900,Thydean     1
Itasca,31081900,Tibbett unnamed     1
Itasca,31094600,Cohasset Tioga Mine Pit    
Itasca,31092400,Tower     1
Itasca,31012700,Trestle     2
Itasca,31080300,Trestle     2
Itasca,31017900,Trible Little Island     1
Itasca,31021600,Coleraine Trout     2 
Itasca,31041000,Trout     2
Itasca,31048300,Tubby     1
Itasca,31016800,Tuber Foley     1
Itasca,31072500,Turtle     2
Itasca,31082100,Tuttle     1
Itasca,31005400,Twenty Four     1
Itasca,31002600,Twin     3
Itasca,31039100,Twin     1
Itasca,31076900,Twin     1
Itasca,31076200,Two Island     1
Itasca,31082300,Two Mile     1
Itasca,31070300,Tye     1
Itasca,31000200,Unnamed     1
Itasca,31000500,Unnamed     3
Itasca,31000600,Unnamed     3
Itasca,31000800,Unnamed     3
Itasca,31000900,Unnamed     3
Itasca,31001000,Unnamed     3
Itasca,31001100,Unnamed     1
Itasca,31001300,Unnamed     1
Itasca,31001400,Unnamed     3
Itasca,31001500,Unnamed     1
Itasca,31001800,Unnamed     1
Itasca,31002100,Unnamed     1
Itasca,31002700,Unnamed     3
Itasca,31003000,Unnamed     1
Itasca,31003500,Unnamed     1
Itasca,31003800,Unnamed     1
Itasca,31003900,Nashwauk Unnamed     1
Itasca,31004400,Unnamed     1
Itasca,31004600,Unnamed     1
Itasca,31005500,Unnamed     1
Itasca,31006100,Unnamed     1
Itasca,31006200,Unnamed     1
Itasca,31006300,Unnamed     1
Itasca,31006600,Unnamed     3
Itasca,31006800,Nashwauk Unnamed    
Itasca,31007900,Unnamed     2
Itasca,31008100,Unnamed     1
Itasca,31008600,Unnamed     1
Itasca,31008700,Unnamed     1
Itasca,31008800,Unnamed     3
Itasca,31008900,Unnamed     3
Itasca,31009100,Unnamed     1
Itasca,31009400,Unnamed     2
Itasca,31009500,Unnamed     1
Itasca,31009700,Unnamed     3
Itasca,31009800,Unnamed     3
Itasca,31010000,Unnamed     1
Itasca,31010100,Unnamed     1
Itasca,31010200,Unnamed     1
Itasca,31010300,Unnamed     3
Itasca,31010500,Unnamed     3
Itasca,31011300,Unnamed     1
Itasca,31011600,Unnamed     1
Itasca,31011700,Unnamed     1
Itasca,31011800,Unnamed     1
Itasca,31011900,Unnamed     1
Itasca,31012500,Unnamed     1
Itasca,31012900,Unnamed     1
Itasca,31013600,Unnamed     2
Itasca,31014300,Unnamed     1
Itasca,31014900,Unnamed     1
Itasca,31015100,Unnamed     1
Itasca,31016300,Unnamed     3
Itasca,31016500,Unnamed     1
Itasca,31017300,Unnamed     3
Itasca,31018500,Unnamed     3
Itasca,31020400,Unnamed     1
Itasca,31020500,Unnamed     1
Itasca,31021200,Unnamed     3
Itasca,31022200,Unnamed     1
Itasca,31022500,Unnamed     3
Itasca,31023300,Unnamed     1
Itasca,31023400,Unnamed     1
Itasca,31023500,Unnamed     1
Itasca,31023700,Unnamed     1
Itasca,31024300,Unnamed     2
Itasca,31024400,Unnamed     1
Itasca,31024500,Unnamed     1
Itasca,31024800,Unnamed     1
Itasca,31025000,Unnamed     1
Itasca,31025100,Unnamed     3
Itasca,31025600,Unnamed     2
Itasca,31025700,Unnamed     1
Itasca,31026200,Unnamed     1
Itasca,31026400,Unnamed     1
Itasca,31027300,Unnamed     1
Itasca,31027400,Unnamed     2
Itasca,31028200,Unnamed     3
Itasca,31028300,Unnamed     1
Itasca,31028700,Unnamed     1
Itasca,31028800,Unnamed     1
Itasca,31029300,Unnamed     1
Itasca,31030000,Unnamed     1
Itasca,31031000,Unnamed     1
Itasca,31032200,Unnamed     1
Itasca,31032300,Unnamed     1
Itasca,31032600,Unnamed     1
Itasca,31033300,Unnamed     1
Itasca,31033500,Unnamed     1
Itasca,31034200,Unnamed     3
Itasca,31035700,Unnamed     2
Itasca,31036200,Unnamed     1
Itasca,31036300,Unnamed     1
Itasca,31036400,Unnamed     3
Itasca,31036500,Unnamed     1
Itasca,31036700,Unnamed     1
Itasca,31037100,Unnamed Pear     2
Itasca,31037800,Unnamed     1
Itasca,31038000,Unnamed     1
Itasca,31038100,Unnamed     1
Itasca,31038200,Unnamed     1
Itasca,31038300,Unnamed Buckeye     1
Itasca,31039700,Unnamed     3
Itasca,31040400,Unnamed Bluebill     1
Itasca,31042100,Unnamed     1
Itasca,31044200,Unnamed     1
Itasca,31045300,Unnamed     3
Itasca,31048500,Unnamed     1
Itasca,31049800,Unnamed     3
Itasca,31049900,Unnamed     1
Itasca,31050300,Unnamed     1
Itasca,31050400,Unnamed     1
Itasca,31050500,Unnamed     1
Itasca,31051000,Unnamed     1
Itasca,31051600,Unnamed     2
Itasca,31052100,Unnamed     1
Itasca,31052300,Unnamed     1
Itasca,31054600,Unnamed     1
Itasca,31054800,Unnamed     1
Itasca,31054900,Unnamed     1
Itasca,31055300,Unnamed     1
Itasca,31055500,Unnamed South Sugar     2-
Itasca,31055700,Unnamed     1
Itasca,31055800,Cohasset Unnamed    
Itasca,31055900,Cohasset Unnamed    
Itasca,31058200,Unnamed     1
Itasca,31063100,Unnamed     3
Itasca,31065200,Unnamed North Star     2
Itasca,31066100,Unnamed     1
Itasca,31067200,unnamed     1
Itasca,31068500,Unnamed     3
Itasca,31071100,Unnamed     1
Itasca,31071400,Unnamed     1
Itasca,31071500,Unnamed     3
Itasca,31073100,Unnamed     1
Itasca,31074600,Unnamed     1
Itasca,31076500,Unnamed     1
Itasca,31076600,Unnamed     1
Itasca,31078700,Unnamed     1
Itasca,31079900,Unnamed     1
Itasca,31081500,Unnamed     1
Itasca,31082000,Unnamed     1
Itasca,31084700,Unnamed     1
Itasca,31085400,Unnamed     1
Itasca,31085600,Unnamed unnamed     1
Itasca,31085800,Unnamed     1
Itasca,31086000,Unnamed     1
Itasca,31087100,Unnamed     1
Itasca,31087200,Unnamed     1
Itasca,31087300,Unnamed     1
Itasca,31087900,Unnamed     1
Itasca,31088100,Unnamed     1
Itasca,31088800,Unnamed     1
Itasca,31089000,Unnamed     1
Itasca,31089900,Unnamed     1
Itasca,31090900,Unnamed     1
Itasca,31092200,Unnamed     1
Itasca,31094000,Unnamed     1
Itasca,31034600,Upper Hanson     1
Itasca,31077000,Upper Hatch     3
Itasca,31011100,Calumet Upper Panasa     1
Itasca,31090800,Upper Pigeon     1
Itasca,31041100,Upper Spring unnamed     1
Itasca,31074500,Van Patter     3
Itasca,31090600,Virgin     1
Itasca,31039200,Wabana     2
Itasca,31091200,Wagner     1
Itasca,31029800,Walters     1
Itasca,31007100,Wamp     1
Itasca,31056300,Cohasset Warburg    
Itasca,31085900,Wart     1
Itasca,31005600,Washington     1
Itasca,31028100,Wasson     2-
Itasca,31000400,Wawina     1
Itasca,31077200,Weasel     1
Itasca,31091500,Welch     2
Itasca,31004000,West unnamed     2
Itasca,31068000,West Smith     3
Itasca,31046900,Whiskey     2
Itasca,31014200,White Fish     2
Itasca,31077600,Zemple White Oak     1
Itasca,31077600,Deer River White Oak     1
Itasca,31048600,White Porky     2
Itasca,31026000,White Swan     3
Itasca,31084300,Whitefish     2
Itasca,31090100,Wilderness     1
Itasca,31041200,Willeys     3
Itasca,31043500,William     1
Itasca,31091400,Williams     1
Itasca,31070200,Willis     1
Itasca,31032000,Wilson     2
Itasca,31042700,Wilson     1
Itasca,11014700,Winnibigoshish    
Itasca,31084800,Wirt     2
Itasca,31015200,Wolf     2
Itasca,31063600,Wolf     1
Itasca,31075700,Zimmy     1
Jackson,32003200,Anderson's Marsh    
Jackson,32003900,Big Injun Slough    
Jackson,32001500,Boot    
Jackson,32000800,Chandler    
Jackson,32002200,Clear    
Jackson,32001800,Fish    
Jackson,32004500,Flahtery    
Jackson,32002500,Grovers    
Jackson,32005700,Heron    
Jackson,32004200,Husen Marsh    
Jackson,32007200,Illinois    
Jackson,32001700,Independence    
Jackson,32008400,Iowa    
Jackson,32002400,Little Spirit    
Jackson,32002000,Loon    
Jackson,32001600,Lower's    
Jackson,32003300,Pearl    
Jackson,32002700,Pletz Marsh    
Jackson,32007100,Plum    
Jackson,32006900,Round    
Jackson,32003100,Rush    
Jackson,32006300,Rush    
Jackson,32003800,Sangls Marsh    
Jackson,32005900,Skunk    
Jackson,17004100,South Clear    
Jackson,32002300,Spirit    
Jackson,17002400,String    
Jackson,32004000,Summer Marsh Summar Marsh    
Jackson,32001900,Summit    
Jackson,32005300,Teal    
Jackson,32005800,Wilder Timber     
Jackson,32000400,Unnamed    
Jackson,32002800,Unnamed    
Jackson,32002900,Unnamed    
Jackson,32003000,Unnamed    
Jackson,32003700,Unnamed Camoron    
Jackson,32005200,Unnamed    
Jackson,32005500,Unnamed    
Jackson,32006100,Unnamed    
Jackson,32006200,Unnamed Camoron    
Jackson,32006400,Unnamed    
Jackson,32008000,Unnamed    
Kanabec,33004000,Ann    
Kanabec,58013700,Bass    
Kanabec,33000200,Beauty    
Kanabec,33003300,Devils    
Kanabec,33000100,Eleven    
Kanabec,33003100,Erickson    
Kanabec,33000600,Featherbed    
Kanabec,33003600,Fish    
Kanabec,33000300,Five    
Kanabec,33001300,Grass    
Kanabec,33003500,Kent    
Kanabec,33002800,Knife    
Kanabec,33002400,Lake Full of Fish    
Kanabec,33003200,Lewis    
Kanabec,30014400,Lindgren    
Kanabec,33004400,Long    
Kanabec,33002100,Luchts    
Kanabec,33003400,Mora Mora      
Kanabec,33001000,Peace    
Kanabec,33003000,Pennington    
Kanabec,33002500,Pocket Knife    
Kanabec,33000900,Pomroy    
Kanabec,33001500,Quamba Mud    
Kanabec,33001100,Rice    
Kanabec,33001800,Sells    
Kanabec,33002600,Snowshoe    
Kanabec,33001600,Spence    
Kanabec,33002700,Mora Spring     
Kanabec,33003700,Telander    
Kanabec,33000500,Thirteen    
Kanabec,33000400,Twelve    
Kanabec,33001900,Twin or East    
Kanabec,33001400,Unnamed Twin    
Kanabec,33001700,Unnamed Twin    
Kanabec,33000800,White Lily    
Kandiyohi,34012000,Alvig    
Kandiyohi,34020600,Andrew    
Kandiyohi,34007800,Bass    
Kandiyohi,34014800,Bear    
Kandiyohi,34035100,Berg's Slough Berg Slough    
Kandiyohi,34008600,Big Kandiyohi    
Kandiyohi,34034500,Blaamyhre    
Kandiyohi,34033900,Brenner    
Kandiyohi,34028800,Bunning    
Kandiyohi,34013900,Burr Oak    
Kandiyohi,34006200,Calhoun    
Kandiyohi,34011400,Carlson    
Kandiyohi,34019900,Carlson    
Kandiyohi,34020300,Carlson    
Kandiyohi,34003200,Carrie    
Kandiyohi,34015300,Cedar Island    
Kandiyohi,34007300,Cherry    
Kandiyohi,34029200,Church    
Kandiyohi,34021800,Crook    
Kandiyohi,34035700,Crook    
Kandiyohi,34034400,Deer    
Kandiyohi,34004400,Diamond    
Kandiyohi,34012200,Downs    
Kandiyohi,34017100,Eagle    
Kandiyohi,61000200,East Johanna    
Kandiyohi,34024600,East Solomon    
Kandiyohi,34033600,East Sunburg    
Kandiyohi,34011500,East Twin    
Kandiyohi,34014600,Eight    
Kandiyohi,34009700,Eleanor    
Kandiyohi,34002200,Elizabeth    
Kandiyohi,34011900,Elkhorn    
Kandiyohi,34003300,Ella    
Kandiyohi,34021700,Florida    
Kandiyohi,34020400,Florida Slough    
Kandiyohi,34020500,Florida Slough    
Kandiyohi,34018100,Willmar Foot      
Kandiyohi,34022400,Games    
Kandiyohi,34014200,George    
Kandiyohi,34012600,Gina    
Kandiyohi,34035200,Glesne    
Kandiyohi,34007900,Spicer Green      
Kandiyohi,34006900,Hawick Creamery
Kandiyohi,34034700,Hefta    
Kandiyohi,34020700,Henchien    
Kandiyohi,34011600,Henderson    
Kandiyohi,34031600,Henjum    
Kandiyohi,34005400,Hubbard    
Kandiyohi,34022700,Hystad    
Kandiyohi,34006000,Jesse    
Kandiyohi,34001200,Johnson    
Kandiyohi,34010500,Kasota    
Kandiyohi,34019500,King    
Kandiyohi,34030600,Knutsons    
Kandiyohi,34007200,Lake Lillian Lillian    
Kandiyohi,34029400,Lindgren    
Kandiyohi,34009600,Little Kandiyohi    
Kandiyohi,34006600,Long    
Kandiyohi,34019200,Long    
Kandiyohi,34028700,Mamre    
Kandiyohi,34024900,Mary    
Kandiyohi,34020800,Middle    
Kandiyohi,34007600,Minnetaga    
Kandiyohi,34002100,Mud    
Kandiyohi,34015800,New London Mud      
Kandiyohi,34015400,Nest    
Kandiyohi,34021600,Norstedt    
Kandiyohi,34025100,Norway    
Kandiyohi,34034200,Ole    
Kandiyohi,34026600,Olson    
Kandiyohi,34001300,Otter    
Kandiyohi,34002300,Pay    
Kandiyohi,34034600,Pencil Slough    
Kandiyohi,34019300,Point    
Kandiyohi,34006800,Raemer    
Kandiyohi,34018700,Rasmus    
Kandiyohi,34026200,Reed WMA    
Kandiyohi,34017200,Ringo    
Kandiyohi,61000300,Round    
Kandiyohi,34028300,Saint Johns    
Kandiyohi,34004900,Schultz    
Kandiyohi,34006100,Shoemaker    
Kandiyohi,34019600,Skataas    
Kandiyohi,34024300,Skull    
Kandiyohi,34004000,Sperry    
Kandiyohi,34002700,Summit    
Kandiyohi,34035900,Sunburg    
Kandiyohi,34010600,Swan    
Kandiyohi,34018600,Willmar Swan      
Kandiyohi,34022300,Swan    
Kandiyohi,34028500,Swan    
Kandiyohi,34004300,Swenson    
Kandiyohi,34032100,Swenson    
Kandiyohi,34004600,Taits    
Kandiyohi,34012500,Thompson    
Kandiyohi,34022900,Thompson    
Kandiyohi,34024000,Timber    
Kandiyohi,34016300,Twenty    
Kandiyohi,34000500,Unnamed Twin    
Kandiyohi,34000700,Unnamed    
Kandiyohi,34000800,Unnamed    
Kandiyohi,34000900,Unnamed    
Kandiyohi,34001100,Unnamed    
Kandiyohi,34002800,Atwater Unnamed Camoron   none
Kandiyohi,34003100,Unnamed    
Kandiyohi,34005300,Unnamed    
Kandiyohi,34005500,Unnamed    
Kandiyohi,34005600,Unnamed    
Kandiyohi,34005700,Unnamed    
Kandiyohi,34005800,Unnamed    
Kandiyohi,34005900,Unnamed    
Kandiyohi,34006500,Unnamed Monson    
Kandiyohi,34006700,Unnamed    
Kandiyohi,34007000,Unnamed    
Kandiyohi,34007100,Unnamed    
Kandiyohi,34007700,Unnamed    
Kandiyohi,34008400,Unnamed    
Kandiyohi,34008900,Unnamed    
Kandiyohi,34009300,Unnamed    
Kandiyohi,34010100,Unnamed    
Kandiyohi,34010800,Unnamed    
Kandiyohi,34011100,Unnamed    
Kandiyohi,34011300,Spicer Unnamed      
Kandiyohi,34011800,Unnamed    
Kandiyohi,34013200,Unnamed    
Kandiyohi,34013600,Unnamed    
Kandiyohi,34014000,Unnamed    
Kandiyohi,34014300,Unnamed    
Kandiyohi,34014900,Unnamed    
Kandiyohi,34015000,Unnamed    
Kandiyohi,34015600,Unnamed    
Kandiyohi,34015700,Unnamed    
Kandiyohi,34016000,Unnamed    
Kandiyohi,34016100,Unnamed    
Kandiyohi,34016200,Unnamed    
Kandiyohi,34016400,Unnamed    
Kandiyohi,34016500,Unnamed    
Kandiyohi,34016600,Unnamed    
Kandiyohi,34017300,Unnamed    
Kandiyohi,34018200,Unnamed Hanson    
Kandiyohi,34019400,Unnamed Hogan    
Kandiyohi,34019700,Unnamed    
Kandiyohi,34019800,Unnamed    
Kandiyohi,34021400,Unnamed    
Kandiyohi,34022000,Unnamed    
Kandiyohi,34022100,Unnamed    
Kandiyohi,34022200,Unnamed    
Kandiyohi,34022600,Unnamed    
Kandiyohi,34023000,Unnamed    
Kandiyohi,34023200,Unnamed    
Kandiyohi,34023300,Unnamed    
Kandiyohi,34023600,Unnamed    
Kandiyohi,34023800,Unnamed    
Kandiyohi,34023900,Unnamed    
Kandiyohi,34024700,Unnamed    
Kandiyohi,34025200,Unnamed    
Kandiyohi,34026500,Unnamed    
Kandiyohi,34028000,Unnamed    
Kandiyohi,34030000,Unnamed    
Kandiyohi,34030400,Unnamed    
Kandiyohi,34030700,Unnamed    
Kandiyohi,34032000,Unnamed    
Kandiyohi,34032200,Unnamed    
Kandiyohi,34032300,Unnamed    
Kandiyohi,34032400,Unnamed    
Kandiyohi,34032700,Unnamed    
Kandiyohi,34033800,Unnamed    
Kandiyohi,34034000,Unnamed    
Kandiyohi,34034100,Unnamed    
Kandiyohi,34034300,Unnamed    
Kandiyohi,34034800,Sunburg Unnamed      
Kandiyohi,34034900,Unnamed    
Kandiyohi,34035000,Unnamed    
Kandiyohi,34035300,Unnamed    
Kandiyohi,34035500,Unnamed Golden Pond    
Kandiyohi,61000400,unnamed    
Kandiyohi,34016900,Wagonga    
Kandiyohi,34029700,West Lindgren    
Kandiyohi,34024500,West Solomon    
Kandiyohi,34011700,West Twin    
Kandiyohi,34005100,Wheeler    
Kandiyohi,34018000,Willmar Willmar      
Kandiyohi,34011200,Woodcock    
Kandiyohi,34014100,Spicer Woodcock      
Kittson,35000300,Bronson    
Kittson,35000200,Lower Twin    
Kittson,35000400,Scull    
Kittson,35000500,Saint Vincent Stella  
Kittson,35000100,Upper Twin    
Koochiching,36001800,Northome Bartlett      
Koochiching,36002400,Battle    
Koochiching,36002100,Cameron    
Koochiching,36001100,Clear    
Koochiching,31089100,Constance    
Koochiching,36001400,Dark    
Koochiching,36005000,Evergreen Pond
Koochiching,36000500,Franklin    
Koochiching,69084500,Kabetogama    
Koochiching,36000200,Little Unnamed    
Koochiching,36002200,Little Constance    
Koochiching,36001500,Lost  
Koochiching,31089800,Moose    
Koochiching,36000800,Moose    
Koochiching,36000700,Myrtle    
Koochiching,36000100,Nett    
Koochiching,36003800,Pine  
Koochiching,36000400,Pocquette    
Koochiching,69069400,Ranier Rainy    
